forecast_timestamp,current_timestamp,x,y,source_x_cartesian,source_y_cartesian,source_diameter,Q,wind_u,wind_v,D,stability_class
2026-02-01 16:45:00,2026-02-01 13:45:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.0004,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 17:00:00,2026-02-01 14:00:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.0004,4.764608555030944,0.7546398593540752,80.30558812183291,C
2026-02-01 17:15:00,2026-02-01 14:15:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.0004,6.443018547587785,0.11246330708185565,14.553830081471224,D
2026-02-01 17:15:00,2026-02-01 14:15:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.0004,6.443018547587785,0.11246330708185565,14.553830081471224,D
2026-02-01 17:15:00,2026-02-01 14:15:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.0004,6.443018547587785,0.11246330708185565,14.553830081471224,D
2026-02-01 17:30:00,2026-02-01 14:30:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.0004,4.80564322359458,0.420439303014704,80.30558812183291,C
2026-02-01 17:45:00,2026-02-01 14:45:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.0004,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 18:00:00,2026-02-01 15:00:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,2.903155671685479,3.852617700468142,80.30558812183291,C
2026-02-01 18:15:00,2026-02-01 15:15:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,0.7546398593540725,4.764608555030945,80.30558812183291,C
2026-02-01 18:30:00,2026-02-01 15:30:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,2.2039778035906106,6.055379248344393,14.553830081471224,D
2026-02-01 18:45:00,2026-02-01 15:45:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 19:00:00,2026-02-01 16:00:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,7.891623973705544e-16,-6.444,14.553830081471224,D
2026-02-01 19:15:00,2026-02-01 16:15:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,-6.3812874349706785,-0.8968314625866641,14.553830081471224,D
2026-02-01 19:30:00,2026-02-01 16:30:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 19:45:00,2026-02-01 16:45:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 20:00:00,2026-02-01 17:00:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 20:00:00,2026-02-01 17:00:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 20:15:00,2026-02-01 17:15:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,9.875551788324256e-16,-8.064,18.21261418016511,D
2026-02-01 20:30:00,2026-02-01 17:30:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,-8.003892166835621,-0.9827543852191067,18.21261418016511,D
2026-02-01 20:45:00,2026-02-01 17:45:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 21:00:00,2026-02-01 18:00:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 21:15:00,2026-02-01 18:15:00,29.7003,-95.2539,1488.59,8591.13,1032.0,0.00026,-4.045746819768727,2.6273387049124883,10.89504598277734,D
