forecast_timestamp,current_timestamp,x,y,source_x_cartesian,source_y_cartesian,source_diameter,Q,wind_u,wind_v,D,stability_class
2026-02-01 15:00:00,2026-02-01 12:00:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 15:00:00,2026-02-01 12:00:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 16:00:00,2026-02-01 13:00:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 16:15:00,2026-02-01 13:15:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 16:30:00,2026-02-01 13:30:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 16:45:00,2026-02-01 13:45:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 16:45:00,2026-02-01 13:45:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 17:00:00,2026-02-01 14:00:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 17:15:00,2026-02-01 14:15:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 17:15:00,2026-02-01 14:15:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 17:15:00,2026-02-01 14:15:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 17:30:00,2026-02-01 14:30:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 17:45:00,2026-02-01 14:45:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0012,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 18:00:00,2026-02-01 15:00:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 18:15:00,2026-02-01 15:15:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 18:30:00,2026-02-01 15:30:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 18:45:00,2026-02-01 15:45:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 19:00:00,2026-02-01 16:00:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 19:15:00,2026-02-01 16:15:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 19:30:00,2026-02-01 16:30:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 19:45:00,2026-02-01 16:45:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 20:00:00,2026-02-01 17:00:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 20:00:00,2026-02-01 17:00:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 20:15:00,2026-02-01 17:15:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 20:30:00,2026-02-01 17:30:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 20:45:00,2026-02-01 17:45:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 21:00:00,2026-02-01 18:00:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-1.2246467991473533e-15,5.0,11.292543514487294,D
2026-02-01 21:15:00,2026-02-01 18:15:00,29.7436,-95.0128,24868.31,13369.85,3220.0,0.0008,-15.491264252852975,8.586947993803125,40.002706145719785,D
