t,x,y,source_x,source_y,source_x_cartesian,source_y_cartesian,source_diameter,Q_total,wind_u,wind_v,D,phi,wind_quality
2019-01-07 08:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.3057933640104427,0.8401603626377596,27.51966569686804,,1.0
2019-01-07 10:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.0623678668756391,0.8919020493315493,50.29249415458143,,1.0
2019-01-07 11:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-2.1898643792994678e-16,0.8940799832344055,50.29249415458143,,1.0
2019-01-07 12:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.2011242348963249,0.8711647711872896,50.29249415458143,,1.0
2019-01-07 15:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.0934568066858617,0.889182119537115,27.51966569686804,,1.0
2019-01-07 16:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.1866478298072655,1.3280683169593337,41.27949946261368,,1.0
2019-01-07 17:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,0.0234057714023913,1.3409157455813614,22.325752635922303,,1.0
2019-01-07 18:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.2337726202387113,2.6720332762820456,44.65150527184461,,1.0
2019-01-07 19:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.2179218810169248,1.7748312932376935,1.0096437116106591,,1.0
2019-01-07 20:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.6942147979448369,2.5908448972962943,3.0289312021407833,,1.0
2019-01-07 21:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.5407438036946312,2.1688049377860796,2.5241092453722462,,1.0
2019-01-07 22:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.5240173328579699,1.2345074733461028,1.0,,1.0
2019-01-07 23:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.1169813256408865,2.2321366644653997,2.5241092453722462,,1.0
2019-01-08 00:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,1.3207453783029597,0.2328830448408203,1.0,,1.0
2019-01-08 01:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.0934568066858613,0.8891821195371151,1.0,,1.0
2019-01-08 02:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.4999631817599239,0.7412258989707039,1.0,,1.0
2019-01-08 03:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.1081487621808931,0.4337609933406292,1.0,,1.0
2019-01-08 04:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.879853888013002,1.0121561157407304,1.0,,1.0
2019-01-08 05:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.3349282567607967,0.8289765251462847,1.0,,1.0
2019-01-08 06:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,0.2011242348963245,0.8711647711872897,14.8838347598668,,1.0
2019-01-08 08:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,0.1528966820052215,0.4200801813188797,13.75983284843402,,1.0
2019-01-08 09:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,0.4051558255194696,0.188927264185839,13.75983284843402,,1.0
2019-01-08 16:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,0.1674641283803981,0.4144882625731424,13.75983284843402,,1.0
2019-01-08 17:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,0.525527028515085,0.7233259007671022,14.8838347598668,,1.0
2019-01-08 18:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.741225898970704,0.4999631817599237,14.8838347598668,,1.0
2019-01-08 19:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.4144882625731423,0.1674641283803983,1.0,,1.0
2019-01-08 20:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.3322154565517819,0.2991281406574778,1.0,,1.0
2019-01-08 21:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,0.4083913537264819,0.1818275455110149,1.0,,1.0
2019-01-09 01:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.0852992516936174,-0.438826607859662,1.0,,1.0
2019-01-09 03:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.0779242050146081,-0.8906777389680716,1.0,,1.0
2019-01-09 04:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,-0.0467925308802475,-0.8928546776907516,1.0,,1.0
2019-01-09 05:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.00064,1.0949321896497339e-16,-0.8940799832344055,1.0,,1.0
2019-01-09 06:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.5667818051525227,-1.2154675035684857,22.325752635922303,,1.0
2019-01-09 07:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.1244318837730556,-0.8853788582980303,14.8838347598668,,1.0
2019-01-09 08:00:00,29.6278,-95.0508,29.6278,-95.0508,9590,-13512,2130,0.001,-0.2097973904827894,-1.324608591935584,41.27949946261367,,1.0
