rank,timestamp,met_timestamp,edf_max_ppb,edf_mean_ppb,pinn_max_ppb,pinn_mean_ppb,ratio_max,ratio_mean,num_facilities,edf_482010026,pinn_482010026,ratio_482010026,edf_482010057,pinn_482010057,ratio_482010057,edf_482010069,pinn_482010069,ratio_482010069,edf_482010617,pinn_482010617,ratio_482010617,edf_482010803,pinn_482010803,ratio_482010803,edf_482011015,pinn_482011015,ratio_482011015,edf_482011035,pinn_482011035,ratio_482011035,edf_482011039,pinn_482011039,ratio_482011039,edf_482016000,pinn_482016000,ratio_482016000
52,2019-05-15 22:00:00,2019-05-15 19:00:00,22.915033,2.6371185555555554,0.676438362223515,0.460610118127298,33.8759603295058,5.725260315637326,20,0.244,0.5786454304246249,0.4216744610269306,22.915033,0.3353694640236859,68.32772645747377,0.009067,0.5502467550740517,0.01647806173573849,0.027717,0.676438362223515,0.04097490850295905,0.1704,0.3347704319414906,0.5090055265985426,0.0,0.4624462293113022,0.0,0.2676,0.3670983850637225,0.7289598943715017,0.0,0.2654461579050379,0.0,0.10025,0.5750298471782513,0.17433877648602106
53,2019-05-08 04:00:00,2019-05-08 01:00:00,22.3125,2.5593185555555555,0.21084515135692306,0.0815172160296682,105.82360577324039,31.39566443191179,20,0.0,0.08052051910753037,0.0,22.3125,0.030839717315945966,723.4988495975322,0.0,0.041048389376926654,0.0,0.108517,0.21084515135692306,0.5146762887437718,0.352283,0.04444200255165016,7.926803019071415,0.137367,0.09400397666727577,1.4612892440306684,0.0,0.026761694627051236,0.0,0.0,0.12887056606450942,0.0,0.1232,0.07632292719920111,1.6141938539444483
54,2019-12-31 21:00:00,2019-12-31 18:00:00,22.178783,3.3048222222222225,0.32005055236643426,0.10407955880108465,69.29753296308655,31.7525411113356,20,2.017283,0.14208154610982668,14.198064810194799,0.713217,0.0313702377546517,22.735466832547086,0.721767,0.033275675788917644,21.690528678620623,1.461933,0.32005055236643426,4.567819018559901,0.5945,0.06483463039942258,9.169482363630388,22.178783,0.1824175935455157,121.58247770364369,0.81735,0.02600005901032991,31.436467112450174,0.483217,0.08342214163440556,5.792431008516667,0.75535,0.053263592600257814,14.181356591337847
55,2019-04-04 22:00:00,2019-04-04 19:00:00,21.89115,2.537259333333333,1.3179748663560995,0.7455678787194593,16.609674394512247,3.4031186195582155,20,0.163067,1.019937701786444,0.15987937274441807,0.11205,0.33254681216533954,0.3369450432268455,0.0,0.5574861146209725,0.0,0.281883,1.3179748663560995,0.21387585392985703,0.151317,0.5206696223405723,0.2906199891589275,21.89115,0.8697697319864012,25.16890298079753,0.125567,0.28969693948121894,0.4334426184303563,0.1103,0.6699699325785968,0.16463425392162695,0.0,1.1320591871594892,0.0
56,2019-07-06 01:00:00,2019-07-05 22:00:00,21.207083,2.5112832222222226,1.8524922946637021,0.8612831654698986,11.447859520511729,2.9157429370039782,20,1.301583,0.9805909113030109,1.3273455678581134,21.207083,0.5903060003327276,35.92557586751036,0.092883,1.1601516258502802,0.08006108678417413,0.0,0.875004785974895,0.0,0.0,0.5228266920643369,0.0,0.0,0.7109799688174453,0.0,0.0,0.6750842759321883,0.0,0.0,0.38411193429050106,0.0,0.0,1.8524922946637021,0.0
57,2019-09-19 11:00:00,2019-09-19 08:00:00,20.99205,2.5463167777777773,1.179068213149012,0.618449800843916,17.803916653828363,4.1172503524987984,20,0.656117,0.6751522879392681,0.9718059343361355,0.0608,0.2333864665446328,0.2605121063794529,0.138417,0.47545383576985345,0.29112605596266905,0.030617,1.179068213149012,0.02596711509865001,20.99205,0.3361282937686123,62.452493256788244,0.388033,0.7116745454020685,0.5452393970066421,0.085217,0.20820887485838419,0.4092861077990138,0.1469,0.629671030101695,0.23329642460488442,0.4187,1.1173046600617171,0.37474112027499473
58,2019-09-11 02:00:00,2019-09-10 23:00:00,20.9175,2.375787111111111,0.4171474517618164,0.31424283077180415,50.14401926138152,7.560330159150673,20,0.0,0.3899388499003254,0.0,20.9175,0.24799513996666922,84.34641099342242,0.0,0.4171474517618164,0.0,0.0,0.36923134775773364,0.0,0.2274,0.23768663723902517,0.956721852946741,0.0,0.28943414432302544,0.0,0.126817,0.30958462421339006,0.409635976987629,0.0,0.15519512945390612,0.0,0.110367,0.41197215233034584,0.2678991756498644
59,2019-11-19 01:00:00,2019-11-18 22:00:00,20.769983,2.597746222222222,0.49490804070159466,0.15089424610442995,41.96727336109275,17.215560392302894,20,0.0,0.16902692947246659,0.0,0.47725,0.026405102412718498,18.07415826458313,0.282983,0.052339003308721335,5.406732687109578,0.0,0.49490804070159466,0.0,1.8495,0.06468394858018091,28.59287413023955,20.769983,0.27349630501881034,75.94246291031791,0.0,0.021952028578722707,0.0,0.0,0.11416593298295558,0.0,0.0,0.14107092388369882,0.0
60,2019-09-25 23:00:00,2019-09-25 20:00:00,19.685033,2.6200222222222225,0.45214539788707925,0.29779480734892866,43.53685684988298,8.798049393463526,20,2.781483,0.4273230055316683,6.509087889006407,19.685033,0.20578741172555343,95.65712904855799,0.08845,0.3015649105534527,0.29330335494826126,0.042367,0.45214539788707925,0.09370215907976778,0.81605,0.24428432362776933,3.340574572617539,0.0,0.34224552485398546,0.0,0.104517,0.23168319272062846,0.4511203370976944,0.0623,0.17083091026975408,0.3646880994875219,0.0,0.3042885889704672,0.0
61,2019-10-06 23:00:00,2019-10-06 20:00:00,18.6932,2.1563851111111116,1.176080852314461,0.6742643312854965,15.894471939357679,3.198125442694692,20,0.202583,1.176080852314461,0.1722526130761572,18.6932,0.3874052264335512,48.25231753347631,0.0,0.5010912537954082,0.0,0.0609,0.9920542369694333,0.06138777269480723,0.1837,0.6575163350013044,0.27938469391735427,0.084483,0.7725840622977921,0.10935120736083224,0.1826,0.34201795302615384,0.5338901025059253,0.0,0.4213733158854102,0.0,0.0,0.8182557458459544,0.0
62,2019-05-15 21:00:00,2019-05-15 18:00:00,18.450767,2.1177815555555553,0.4223931440728219,0.24931733062281117,43.68139866261744,8.49428740464136,20,0.203767,0.4223931440728219,0.48241076556126566,18.450767,0.19953458691454565,92.46901645127758,0.056917,0.21484703101433864,0.2649187178956242,0.031,0.2918444010327557,0.10622098587569154,0.091183,0.27036998143904245,0.337252676923226,0.0,0.2828337903929667,0.0,0.123417,0.20344650477994147,0.606631213121574,0.0,0.14586560397024975,0.0,0.102983,0.21272093198863812,0.484122549846202
63,2019-12-31 22:00:00,2019-12-31 19:00:00,18.37555,2.799664777777778,0.516854321784016,0.15574828251478673,35.55259900695923,17.975458586860455,20,2.4167,0.20241709839095914,11.939208788243063,0.47845,0.03725007129423642,12.844270718859777,0.530433,0.04498557733105588,11.79117911717484,0.74425,0.516854321784016,1.4399608722068662,1.446667,0.08513416499446161,16.992790145931572,18.37555,0.2717759779418755,67.61285577612736,0.60865,0.029049445658128097,20.952207045978465,0.596283,0.13117976585231805,4.545540969110239,0.0,0.08308811938602974,0.0
64,2019-06-01 23:00:00,2019-06-01 20:00:00,18.24235,2.200961111111111,0.5429786009076935,0.33456334349423106,33.59675017165368,6.578588405817557,20,0.791317,0.519480652168204,1.5232848359168099,0.11895,0.22866771010654344,0.5201871306822352,0.146433,0.2813016093070104,0.5205551449234126,0.138317,0.5429786009076935,0.2547374790991329,0.2082,0.30441757102579514,0.683928983791668,18.24235,0.38736878883884057,47.09297838548752,0.163083,0.2233851238965625,0.7300530901758474,0.0,0.21586746941361556,0.0,0.0,0.30760256578381484,0.0
66,2019-04-12 05:00:00,2019-04-12 02:00:00,18.0658,2.2427202222222222,0.7369966958933687,0.3540491854687142,24.512695359381176,6.33446984148071,20,0.389783,0.5062381481904773,0.7699597539088266,0.081583,0.17367732257802518,0.4697389318824197,0.179183,0.25086614141942154,0.7142574082981771,0.11295,0.7369966958933687,0.1532571321274173,0.371433,0.2548190302028976,1.457634462011136,0.408,0.4695574021637418,0.8689033505167152,0.157933,0.1495850376584946,1.0558074689299068,18.0658,0.2626746367984427,68.77633950575279,0.417817,0.38202825431355825,1.0936808869038972
67,2019-04-11 21:00:00,2019-04-11 18:00:00,18.062117,3.1535055555555562,0.7135368662912768,0.3904172376204159,25.313466675399642,8.07724960487515,20,18.062117,0.6172785813114636,29.260884059228843,9.262883,0.25943121114983847,35.70458218556471,0.066183,0.2687576414758604,0.2462553237056313,0.097783,0.7135368662912768,0.13703987084541677,0.230817,0.35864576607316667,0.6435793248787759,0.11345,0.4995368725268817,0.2271103620962332,0.1466,0.24046792504856448,0.6096447165267174,0.1281,0.27905064193869955,0.4590564605407371,0.273617,0.2770496327679916,0.9876100439704745
68,2019-10-10 22:00:00,2019-10-10 19:00:00,17.954783,2.333111111111111,1.2934054998341349,0.7883290163664785,13.881778854754868,2.9595614307124083,20,17.954783,0.8266005838942341,21.72123193454865,2.025117,0.7695838915065509,2.6314441120065486,0.05315,1.1240974932428898,0.04728237570094429,0.0,0.7171543031714288,0.0,0.8302,0.5105994294600735,1.6259320949063414,0.032733,0.5887141427337553,0.05560083854619308,0.102017,0.8364869520429399,0.12195886588648558,0.0,0.4283188514122996,0.0,0.0,1.2934054998341349,0.0
69,2019-03-21 07:00:00,2019-03-21 04:00:00,17.797417,4.243701888888888,0.9854636731572647,0.4571417328425063,18.059923896591886,9.283100406084587,20,0.498883,0.48987872959663076,1.0183806110765075,0.394333,0.10755795950225004,3.666237271745108,0.821917,0.2993613792253254,2.74556792237837,0.37345,0.9854636731572647,0.37895866704403947,0.944367,0.2045342179037972,4.617158975542095,0.521133,0.5741627811735865,0.9076398141565465,0.506967,0.09998939419905815,5.0702077361398326,16.33485,0.4079658545879759,40.03974797473514,17.797417,0.9453616062366683,18.826041678219447
70,2019-04-01 05:00:00,2019-04-01 02:00:00,17.7131,2.32645,0.2931514038556947,0.10960676136103081,60.422837292234306,21.22523050477272,20,0.7673,0.16588715344010557,4.6254335196428435,0.255533,0.03259657572016136,7.839259012778753,0.286833,0.03895008863043414,7.364116747500272,0.144617,0.2931514038556947,0.49331846308056043,0.36905,0.07347568008150258,5.022750379317794,0.56565,0.19768964334965444,2.861303153850769,0.27865,0.02571029331843718,10.838071606136696,17.7131,0.0895650506366347,197.76798956840906,0.557317,0.0694349632166526,8.026460650105717
71,2019-08-02 03:00:00,2019-08-02 00:00:00,17.363133,2.060425888888889,0.462395429039287,0.3341574536670895,37.55031810274807,6.166014554704698,20,0.0,0.4081557440437773,0.0,0.0,0.23239459824735095,0.0,0.0,0.44408962816294,0.0,0.746867,0.45482719389745274,1.6420895892350529,0.0,0.22924403360062728,0.0,17.363133,0.3285244821454619,52.85186932373602,0.106383,0.2738528216150025,0.388467788546503,0.1306,0.17393315225190575,0.7508631811079537,0.19685,0.462395429039287,0.4257178761671427
72,2019-04-20 23:00:00,2019-04-20 20:00:00,17.233583,2.0986628888888887,0.6950919546729698,0.28463122234840044,24.793206267078517,7.373244222223187,20,0.43845,0.36874609584291274,1.1890295380558589,0.245867,0.14089052124338622,1.7450925571867857,0.146983,0.1796860262997734,0.8179990566143727,0.162683,0.6950919546729698,0.23404529272179517,0.1599,0.1838249002697574,0.869849513125543,17.233583,0.39971996949199906,43.11414068679637,0.135383,0.12186055779383777,1.110966521497787,0.1732,0.23916788944467787,0.7241774821952552,0.191917,0.23269308607629,0.8247645137899745
73,2019-08-20 23:00:00,2019-08-20 20:00:00,17.124,2.1323445555555556,1.033531123428559,0.5037299033861271,16.56842551075643,4.233102518074099,20,1.0957,0.6159017900232805,1.779017398144895,17.124,0.2330229103314238,73.48633649646241,0.070933,0.3674910914797813,0.19301964495077453,0.084267,1.033531123428559,0.08153310344487638,0.356817,0.29561578033961405,1.207029609820138,0.1399,0.6290111702445015,0.22241258441502681,0.132667,0.190819396764791,0.6952490273487701,0.042067,0.4268076744677112,0.0985619578009309,0.14475,0.7413681933954827,0.19524711376818285
74,2019-09-25 00:00:00,2019-09-24 21:00:00,16.95175,1.9590055555555554,0.6265454247290305,0.4602788309564313,27.055856247733455,4.256118612638035,20,0.3007,0.6086859199056426,0.4940150415285013,16.95175,0.34155187980199986,49.63155234228854,0.07095,0.5961273946551706,0.11901818409308461,0.056033,0.5424125104498352,0.10330329577673374,0.0,0.36261227633321347,0.0,0.051683,0.4389555644545506,0.11774084710424318,0.081967,0.4060436776899562,0.20186744555739086,0.0,0.21957483058848282,0.0,0.117967,0.6265454247290305,0.18828163983643897
75,2019-04-05 01:00:00,2019-04-04 22:00:00,16.926133,2.0490000000000004,1.5824085630926978,0.7496835036267276,10.696429922301009,2.7331497317706455,20,0.326667,0.8647283227427749,0.3777683596205874,0.5095,0.26028832389733514,1.957444699674507,0.064067,0.6566015047920912,0.0975736417483332,0.156983,1.1363990431741762,0.13814073581188258,0.1281,0.43138966733091405,0.29694730704279004,16.926133,0.7210033079553716,23.475804914126257,0.0,0.2633744898585399,0.0,0.1157,0.8309583097966486,0.13923682889495864,0.21385,1.5824085630926978,0.13514208971546915
76,2019-03-29 23:00:00,2019-03-29 20:00:00,16.8215,2.3872795555555557,0.8457202936445639,0.48754352855395056,19.890122344571907,4.896536451011336,20,16.8215,0.4265079966807614,39.44005770328098,3.569483,0.49190303560145554,7.256476869746396,0.051517,0.7784346826891814,0.06618024754759039,0.070533,0.4253459702593676,0.16582501053669407,0.313733,0.2661725028945325,1.1786829841109199,0.056283,0.32576368382057985,0.17277248138868317,0.306367,0.6083419959601335,0.5036098149306089,0.133783,0.21970159543497872,0.608930489262621,0.162317,0.8457202936445639,0.19192752168746935
77,2019-01-10 22:00:00,2019-01-10 19:00:00,16.77465,2.4253979999999995,0.7497952270122671,0.48419691312270124,22.372278488039868,5.009104612529332,20,0.620033,0.6777404022886404,0.9148532357023867,16.77465,0.31164497936865176,53.82615190523219,0.11155,0.4914725044241376,0.22697098819537026,1.219183,0.7497952270122671,1.6260212869827368,2.281633,0.3807924621915586,5.991801904030912,0.185433,0.5243650443992911,0.3536334124110632,0.245233,0.31443743821980696,0.7799103102620061,0.22115,0.2846797288376237,0.7768378904356062,0.169717,0.6228444313623342,0.2724869830316724
78,2019-08-16 18:00:00,2019-08-16 15:00:00,16.438417,1.9137148888888886,0.9601962260924474,0.39547941436927264,17.11983387714694,4.838962485515129,20,0.114767,0.40922396514993015,0.2804503396030387,16.438417,0.19780451672650534,83.1043561190698,0.051183,0.40857150062885494,0.1252730548293785,0.054617,0.9601962260924474,0.05688108171625066,0.285183,0.21838791808874614,1.3058552070820622,0.0,0.45063868904882537,0.0,0.1437,0.2529229436320133,0.5681572337267841,0.035117,0.18732540168757814,0.1874652326040023,0.10045,0.47424356826855263,0.2118109906408211
79,2019-01-29 18:00:00,2019-01-29 15:00:00,16.4117,1.981024,0.1595305772911053,0.10011733060372803,102.87430412634073,19.78682612918272,20,0.1414,0.15854456195231198,0.8918628192528683,0.1207,0.057051907290127477,2.115617263875181,0.2014,0.06372190100624066,3.1606087831603724,0.0,0.1595305772911053,0.0,0.18895,0.08744748123572271,2.160725470075781,16.4117,0.1377097215336857,119.1760452146835,0.26845,0.05134108583712718,5.228755793198886,0.326283,0.09221370259774289,3.538335310353175,0.170333,0.09349503668948847,1.8218400252165508
80,2019-07-05 23:00:00,2019-07-05 20:00:00,16.378633,2.111942444444445,0.8399578849132596,0.5496905103161516,19.49932704347949,3.8420503224249805,20,1.280233,0.7434674410434314,1.72197587859831,16.378633,0.3240498940668981,50.54355301415014,0.062633,0.6130219213140793,0.10217089768297247,0.0,0.7667100984236845,0.0,1.031083,0.38506254791306377,2.6777026371123203,0.0,0.6106974776880832,0.0,0.09885,0.38321478069022485,0.25794934063335695,0.0,0.2810325467926394,0.0,0.15605,0.8399578849132596,0.185783124133795
81,2019-01-05 23:00:00,2019-01-05 20:00:00,16.355083,2.3664501111111114,0.7931126761377173,0.2788397118444897,20.621360458245434,8.4867453373555,20,1.5117,0.36007632965227904,4.1982765194808245,16.355083,0.09844730989960503,166.13031901713362,0.413067,0.14159526281146048,2.9172374258735942,0.877667,0.7931126761377173,1.1066107331357298,0.3405,0.16173150242492748,2.1053412284848667,1.209067,0.45462764924880883,2.659466493069147,0.0,0.09363764761187397,0.0,0.0,0.19344746645616634,0.0,0.590967,0.21288156235756836,2.7760365597438503
82,2019-04-04 23:00:00,2019-04-04 20:00:00,16.202467,1.9471647777777774,3.9889392065401412,1.2578724296174366,4.06184754873862,1.5479814836139583,20,0.2166,1.1674865918988715,0.1855267559413325,0.182583,0.45360363507105655,0.402516615572092,0.107217,1.3986173385166543,0.07665928131114993,0.1832,1.5566264898263193,0.11769040370143036,0.15175,0.5430291174934595,0.2794509449151734,16.202467,1.041249439646018,15.560600931039323,0.1388,0.4674041380580453,0.2969592879016465,0.086433,0.7038959095063645,0.12279230328332869,0.255433,3.9889392065401412,0.06403532036316822
83,2019-01-10 23:00:00,2019-01-10 20:00:00,15.766433,2.214696333333333,0.6011983695869594,0.3089873695726407,26.2249659556895,7.16757182931015,20,0.544233,0.41337302618622535,1.3165663106301038,15.766433,0.17201607701542715,91.65674089048082,0.125017,0.2896691072163123,0.4315855466998168,0.877667,0.6011983695869594,1.459862575148004,1.91995,0.21724383206200976,8.837765297069389,0.0754,0.37522267293753153,0.2009473452382577,0.231,0.17402251072976221,1.3274144766174392,0.18695,0.1853028415102675,1.0088890082651067,0.205617,0.35283788890927115,0.582752041272054
84,2019-08-16 05:00:00,2019-08-16 02:00:00,15.043733,1.9774017777777777,0.30121838972207465,0.17599530952871112,49.94277763420331,11.235472965728265,20,0.819383,0.2649662766662726,3.0924048535882935,0.0,0.1019894277058565,0.0,0.217783,0.13964233051279637,1.559577237075996,0.241433,0.30121838972207465,0.8015214483510225,0.5954,0.14095954305318825,4.2239069956075115,15.043733,0.23465346155510242,64.11042436920268,0.225167,0.09548479959605627,2.3581449712682843,0.221217,0.1149292365963818,1.9248104881866444,0.4325,0.19011432035067144,2.2749469855939366
85,2019-08-14 22:00:00,2019-08-14 19:00:00,14.65735,1.8660906666666668,0.38675994619206766,0.1241405100950426,37.89769919717043,15.031963645665257,20,1.009783,0.1672478846395708,6.037642880662694,0.0,0.034340406366128014,0.0,0.0,0.04045736666604004,0.0,0.271433,0.38675994619206766,0.7018125911756241,0.5761,0.07412340370123932,7.772174120902758,14.65735,0.21657227751324695,67.67879143305154,0.28015,0.028062493803704094,9.983075700956476,0.0,0.09914279017300635,0.0,0.0,0.07055802180038007,0.0
86,2019-09-18 22:00:00,2019-09-18 19:00:00,14.492317,2.190039,1.102754677344766,0.6236568502455639,13.14191103046039,3.5116033561313738,20,1.03075,0.8957360636680032,1.1507295974878138,0.198517,0.32743019884308733,0.6062879987900391,0.208117,0.5030397329403165,0.41371881060674026,2.48145,1.102754677344766,2.250228496853791,0.958317,0.47373002106883255,2.022918027947309,14.492317,0.7342298355306552,19.738120543039308,0.232533,0.2972458931632782,0.782291716549533,0.10835,0.45764373729041047,0.23675621705545927,0.0,0.8211014923607262,0.0
87,2019-05-18 05:00:00,2019-05-18 02:00:00,14.4681,1.7844110000000002,0.665460237808595,0.43870197128231575,21.741461677984955,4.067469602004792,20,0.539083,0.665460237808595,0.8100904747896528,14.4681,0.3378524079683211,42.823729115929844,0.037833,0.46036688535287495,0.08218010722252687,0.025067,0.5336472606123209,0.04697297606519607,0.71255,0.40211651864296083,1.7719988286098562,0.0,0.4581532033250066,0.0,0.130483,0.3631944635354727,0.3592648377120867,0.0327,0.2424221901804373,0.13488864190056635,0.113883,0.48510457411485264,0.23475969116101805
88,2019-04-03 16:00:00,2019-04-03 13:00:00,14.4623,1.6970814444444446,0.22097079400772848,0.13541682605415425,65.44862463077158,12.532186447637798,20,0.1859,0.22097079400772848,0.8412876499574787,0.10785,0.09549796095831953,1.1293434845909598,0.083683,0.10930469194205737,0.7655938506680071,0.0,0.18114659752764736,0.0,14.4623,0.13322485766983547,108.55556727890226,0.054417,0.16811962141033784,0.32368024352839664,0.23655,0.0925624722068252,2.5555713277778866,0.0,0.08907730456124932,0.0,0.143033,0.12884713420338764,1.1100984192183871
89,2019-06-04 00:00:00,2019-06-03 21:00:00,14.437767,2.6870943333333326,0.630214923186722,0.47428399484109945,22.90923867330204,5.665568935474323,20,14.437767,0.580996745971573,24.849996321160823,7.377883,0.376003972042844,19.62182197149588,0.135433,0.630214923186722,0.21489970328721253,0.0,0.5880697694342675,0.0,0.127533,0.3364999392110414,0.37899858258225605,1.5369,0.4506953150301923,3.4100642912097774,0.0,0.44554780540953115,0.0,0.0,0.24597295632837815,0.0,0.568333,0.6145545269553455,0.9247885664688886
90,2019-04-10 05:00:00,2019-04-10 02:00:00,14.247567,1.8104426666666669,0.7883603318976258,0.3943505477486389,18.072381817237765,4.590935871819247,20,0.772417,0.5397656468562644,1.4310228976200277,0.140883,0.21712258098176915,0.6488638784734664,0.12865,0.29899013553847037,0.4302817541732807,0.179567,0.7883603318976258,0.22777274900142752,0.200817,0.28217128076116926,0.7116847591940875,14.247567,0.4872260432755021,29.242211488156656,0.1619,0.18301290628870467,0.8846370634899439,0.13235,0.3222928752471209,0.4106513366096581,0.329833,0.4302131288911235,0.7666734877434963
91,2019-11-01 21:00:00,2019-11-01 18:00:00,14.083133,1.9082796666666668,0.3076922302238046,0.18036535923375732,45.77004502099853,10.580019881609461,20,1.388117,0.3076922302238046,4.5113813858423795,14.083133,0.1300254606104672,108.31057958864322,0.16805,0.14410233512451562,1.1661851270820265,0.099483,0.2503275087744132,0.39741137714773,0.820517,0.18668317568691328,4.395238065673849,0.0,0.21540408581305398,0.0,0.183833,0.12670409083803427,1.4508844882916492,0.170867,0.1082575627532368,1.5783377683227147,0.260517,0.15409178327937695,1.69066120500188
92,2019-10-06 20:00:00,2019-10-06 17:00:00,14.014917,1.7970814444444443,0.3316942191239285,0.17048661961952727,42.252393739699116,10.54083251590317,20,0.46625,0.2577746900835648,1.8087501137091937,14.014917,0.10633037959190528,131.80538858028237,0.045633,0.12387863352742486,0.3683686096674415,0.090717,0.3316942191239285,0.2734958729145233,0.63015,0.1464875960587442,4.301729408866115,0.119233,0.21186500850827247,0.5627781616205134,0.672233,0.09927588822904482,6.771362230968456,0.0,0.11192658791727152,0.0,0.1346,0.1451465735355889,0.9273384601600466
93,2019-10-06 22:00:00,2019-10-06 19:00:00,13.76165,1.7608963333333332,0.4629705873220163,0.22221270854279357,29.724610271662723,7.924337093695651,20,0.24275,0.32134909651856525,0.7554090010829566,13.76165,0.12155056679522802,113.2174893366295,0.0,0.16217775892832026,0.0,0.02745,0.4629705873220163,0.05929102355892713,0.919567,0.17053395274996994,5.3922810394727225,0.194633,0.28009676380076776,0.6948777178248373,0.702017,0.1108731587149044,6.331712816130218,0.0,0.15418628366381035,0.0,0.0,0.21617620839156004,0.0
94,2019-10-07 00:00:00,2019-10-06 21:00:00,13.59005,1.6326685555555556,0.7913163984959684,0.4646160542168304,17.173955767723765,3.5140090978959453,20,0.617067,0.7456981392639151,0.8275024001120775,13.59005,0.30644500798516494,44.347434762774455,0.09125,0.3266434318046165,0.2793566045270479,0.0,0.7913163984959684,0.0,0.146,0.43797878208079494,0.33334948169490786,0.0,0.5554058046492172,0.0,0.106783,0.2705945638079843,0.3946235966357917,0.0,0.35959914592514475,0.0,0.142867,0.3878632139386667,0.368343773953752
95,2019-05-15 20:00:00,2019-05-15 17:00:00,13.575583,1.6909814444444444,0.4938653784242058,0.32293407752602876,27.48837254991121,5.236289155699261,20,0.266067,0.44619181057165835,0.5963063276735548,13.575583,0.21584752558809128,62.89431839912179,0.064733,0.3506756699600817,0.18459507044605838,0.057117,0.4938653784242058,0.11565297446491449,1.003583,0.25155600683282886,3.9895012352733414,0.0,0.36805768521071835,0.0,0.138017,0.2530744971726837,0.5453611546872896,0.0,0.17958944850327743,0.0,0.113733,0.34754867547071344,0.32724337057525005
96,2019-05-26 01:00:00,2019-05-25 22:00:00,13.34205,1.4985074444444446,0.4482980912261758,0.2845454782236916,29.761492407908253,5.266301146297855,20,0.0,0.4482980912261758,0.0,13.34205,0.2197311966179659,60.719871394488706,0.039633,0.2862584685341718,0.13845179918325753,0.023717,0.32163476180828293,0.07373892009265158,0.0,0.2806016166608735,0.0,0.0,0.3043501665276393,0.0,0.0,0.2391634524772332,0.0,0.0,0.15581230366335283,0.0,0.081167,0.3050592464975296,0.2660696272343848
97,2019-09-19 22:00:00,2019-09-19 19:00:00,13.069733,1.9597260000000003,0.637728894499336,0.2854924375823465,20.49415138404431,6.864346923682775,20,13.069733,0.4091401532620302,31.94439092764773,1.9234,0.131811211398061,14.59208196024738,0.0,0.20812968833456466,0.0,0.0,0.637728894499336,0.0,2.362867,0.19336830901418564,12.219515245523807,0.063867,0.4164221075765741,0.15337081974749806,0.115567,0.1317169743804235,0.8773888144911427,0.1021,0.1915520806642794,0.5330143094553167,0.0,0.24956251911166372,0.0
98,2019-05-03 23:00:00,2019-05-03 20:00:00,12.800133,1.58815,0.3789075188316468,0.2613949692353005,33.78159203036351,6.075648391388917,20,0.065767,0.3789075188316468,0.17357005794657002,0.973117,0.19324292325652037,5.035718688172791,0.078333,0.28511961249676016,0.27473732625422287,0.02425,0.3306257599305445,0.07334576714498674,0.21195,0.22794274858481597,0.92983874817643,0.0,0.27801841443213104,0.0,12.800133,0.21479028682973111,59.59363055437857,0.0571,0.14348110184681628,0.3979618170270345,0.0827,0.3004263569087384,0.275275448036412
99,2019-01-24 22:00:00,2019-01-24 19:00:00,12.674983,1.8182536666666667,0.7814363684802158,0.32868476521355616,16.22008814942013,5.5318905139846795,20,1.432233,0.4473792272086992,3.2013846707546696,12.674983,0.1466166821227824,86.44980104914313,0.273017,0.22935652749694552,1.1903607147332484,0.266333,0.7814363684802158,0.3408249356476463,0.3125,0.21736355570253751,1.4376835113410498,0.135167,0.4516323812821033,0.29928544896689013,0.486317,0.13100491194128294,3.7122043196210055,0.3902,0.22278678788487774,1.751450360699266,0.393533,0.33058644480256083,1.1904087605135574
100,2019-04-04 13:00:00,2019-04-04 10:00:00,12.605017,1.6080406666666667,0.5091791187736106,0.33055807880238786,24.755516830389812,4.864608990600354,20,0.219217,0.5091791187736106,0.43053022387877515,0.079083,0.24819713072134852,0.3186297914490666,0.047583,0.316492653719829,0.15034472187819636,12.605017,0.4240043830827709,29.728506362018774,0.171583,0.32368447959878105,0.5300933804817689,0.908083,0.3492373538371837,2.6001886396818628,0.125083,0.2603428574284311,0.48045489411740677,0.086067,0.18747875520736124,0.4590760158654,0.23065,0.3564059768521752,0.6471552526619541
