t,x,y,source_x,source_y,source_x_cartesian,source_y_cartesian,source_diameter,Q_total,wind_u,wind_v,D,phi
2021-01-01 00:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0004,0.6322100190682027,0.632210019068203,1.0,
2021-01-01 01:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0004,1.9159402890564863,1.1512130681023243,2.5241092453722462,
2021-01-01 02:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0004,0.9966463918027875,0.8973844419140794,1.0,
2021-01-01 03:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0004,0.0,0.0,1.0,
2021-01-01 04:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0004,0.4144882625731423,0.16746412838039837,1.0,
2021-01-01 05:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0004,0.27628590914989914,0.8503205941441431,1.0,
2021-01-01 06:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0006,1.3012830089389533,0.3244462937525144,22.325752635922306,
2021-01-01 07:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0006,1.2154675035684857,0.5667818051525227,22.325752635922306,
2021-01-01 08:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0006,0.8550129401784129,0.26140368885671944,14.8838347598668,
2021-01-01 09:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0006,1.3012830089389533,0.3244462937525144,22.325752635922306,
2021-01-01 10:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0006,1.2680538765081335,0.43662596482075366,22.325752635922306,
2021-01-01 11:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0006,0.3831880629204125,0.230242616690331,7.4419173799334,
2021-01-01 12:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0006,0.7819799730956717,0.4334585771417234,14.8838347598668,
2021-01-01 13:00:00,29.7675,-95.1031,29.7675,-95.1031,4531,1947,143,0.0006,0.23689510344060608,0.3791114137967535,7.4419173799334,
