timestamp,sensor_482010026,sensor_482010057,sensor_482010069,sensor_482010617,sensor_482010803,sensor_482011015,sensor_482011035,sensor_482011039,sensor_482016000
2019-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01 01:00:00,0.03377320668073006,6.479625610045563e-09,5.943216540906638e-10,9.657000733654769e-11,6.26686517432198e-09,0.12436941716066563,5.875905054186247e-10,3.954287526160235e-07,2.7578063807027703e-10
2019-01-01 02:00:00,0.0670221406680848,1.3729419173676237e-09,8.406764944813445e-10,1.788115296956822e-10,1.1801642862614871e-08,0.15694495163431915,1.3336079880485085e-09,4.788429486396912e-07,5.500237340390708e-10
2019-01-01 03:00:00,0.09973233624968082,2.195106963580982e-09,1.4833862006146905e-09,2.834855824160026e-10,1.7260663271882283e-08,0.3282765360243425,2.13096457669843e-09,7.140763450928076e-07,9.648782779419633e-10
2019-01-01 04:00:00,0.13192956917083057,3.3185290985443977e-09,1.7667964275726794e-09,3.461954869302169e-10,2.2724023447687852e-08,0.02639789237666491,3.5069790046609104e-09,9.390172144117186e-07,1.266606986197544e-09
2019-01-01 05:00:00,0.16359982143173768,3.8565136838506674e-09,2.093259934612407e-09,4.335162329960811e-10,2.833610663522837e-08,0.12654560323910757,3.9092907144638234e-09,1.1616069336973248e-06,1.4320048162754875e-09
2019-01-01 06:00:00,0.22528614265559185,4.81797224687114e-09,1.864653214043265e-09,7.647559685736738e-10,3.775068974117799e-08,0.011772345985901161,4.411713396433877e-09,1.0693077656627268e-06,1.8571043002554593e-09
2019-01-01 07:00:00,0.2607488057629159,5.342938562436325e-09,2.1536798172274692e-09,9.046182408818622e-10,4.354228750251953e-08,0.024039167748243204,4.472087472771509e-09,1.2354605032168994e-06,1.809188066962932e-09
2019-01-01 08:00:00,0.30345045269205595,6.0213904132798265e-09,2.3752016168093663e-09,9.951254523150867e-10,5.0137600339970775e-08,0.028041076969502844,4.940963600601809e-09,1.535203250399129e-06,1.9619170277450266e-09
2019-01-01 09:00:00,0.33866460838269175,6.719721731594478e-09,2.589803924868829e-09,1.0760615766038012e-09,5.558186438432822e-08,0.017031912265708774,5.875994456960022e-09,1.7085197380904346e-06,2.41043676907098e-09
2019-01-01 10:00:00,0.3904551612636479,5.942107360087442e-09,1.6846370222120576e-09,1.1139895366264967e-09,6.335404980258295e-08,0.03419405728100483,3.8453260343104935e-09,0.00014927618200647906,1.4357116281623378e-09
2019-01-01 11:00:00,0.42607007924241636,6.590691375058555e-09,2.0191628161234983e-09,1.1866612031096892e-09,6.883192001102562e-08,0.024129666561304264,4.385699582225059e-09,3.770167710060287e-06,1.6560665413787251e-09
2019-01-01 12:00:00,0.4610767426569991,7.062571780483614e-09,2.103427349425815e-09,1.3317848199763132e-09,7.413719358599117e-08,0.02762401998789016,4.64150336748821e-09,9.122867974850853e-06,1.7514613164665598e-09
2019-01-01 13:00:00,0.4955038045865528,4.396444683809795e-08,9.204167512292975e-10,5.991300528564187e-10,8.248784635911292e-08,0.018301892357607784,3.509336534942224e-09,2.74185508306787e-05,1.8906924516139995e-09
2019-01-01 14:00:00,0.5293351653827284,8.063315795782183e-09,2.29247371578797e-09,1.5959709672888444e-09,8.436356898093842e-08,0.023410118256108288,5.247610893952273e-09,4.331406489829031e-05,1.9501918452862526e-09
2019-01-01 15:00:00,0.5380071742510658,7.323975868459503e-08,1.017579620390198e-08,8.0314293408243e-10,9.61115671192704e-08,0.09152034624719488,2.3793551844958536e-09,0.000417345102860292,5.512013392364371e-07
2019-01-01 16:00:00,0.5692921907481787,6.98673270433594e-06,3.370521555515429e-06,7.766201547134668e-10,1.29826658724516e-07,0.06210813001078852,2.154862554812703e-08,0.008494611064075274,0.0011413890175638432
2019-01-01 17:00:00,0.584760189571577,5.850758183440907e-06,6.396132349059216e-07,8.08430164503335e-10,1.2520681164991448e-07,0.06368023864022047,1.078032908398058e-08,0.011914192534437068,0.00153943057398551
2019-01-01 18:00:00,0.5365944425401125,0.0009460660245845172,8.478859922723958e-05,2.299069425044057e-09,2.0807194853869163e-06,0.09561551767842003,2.8735916610437455e-06,0.0423763975047722,3.902311066719005e-07
2019-01-01 19:00:00,0.5953756434631514,6.162326178083345e-07,2.631014191404691e-08,1.941896969720062e-09,4.488538024191454e-08,0.18589288029378095,7.195115748661644e-09,0.005908341409672577,1.7121068043142934e-07
2019-01-01 20:00:00,0.5804505960430038,1.0533217344862574e-08,5.55317144307356e-09,1.1482916886475155e-09,9.534248498579888e-08,0.10912713051963104,7.673732454402625e-09,0.0015340044935572646,1.2068311050392502e-08
2019-01-01 21:00:00,0.604593976444821,2.6974962348551684e-06,9.803528934441428e-08,3.1086481919605086e-09,1.328163115862477e-07,0.21040114701191162,1.0656473823240202e-08,1.1104515463150798e-05,2.0841900105372017e-08
2019-01-01 22:00:00,0.6283175043018906,5.082648310393244e-08,9.232167085277199e-09,1.5145938806018415e-09,1.0796166725012124e-07,0.20587171012970978,6.745135949763421e-09,0.0001653115059418659,1.8411033043321535e-07
2019-01-01 23:00:00,0.651610119729157,3.914767468098268e-08,9.149726013537581e-09,2.3440523209388152e-09,1.0862637432837171e-07,0.054679542208158814,8.204293195381397e-09,5.647580950913431e-06,2.166519597985934e-08
2019-01-02 00:00:00,0.674494568262416,1.393744554521825e-06,6.497873063642981e-08,2.53498980247303e-09,1.264131618932298e-07,0.1547527554206981,1.1366366250171331e-08,0.0003421188012192072,7.672736139777388e-06
2019-01-02 01:00:00,0.6969592331129804,1.124801467112277e-08,4.855262688844711e-09,1.6443754817452258e-09,1.1172793313373516e-07,0.23416663578155764,6.202293258646855e-09,0.010791046801559394,1.169307951611207e-08
2019-01-02 02:00:00,0.7190251172761416,3.3944591207077365e-06,1.5565721604364466e-07,2.223617448124014e-09,1.3648728090276873e-07,0.23821373627339837,1.874385494572575e-08,0.0036369314602161125,1.3612525351608844e-05
2019-01-02 03:00:00,0.740675393424347,1.2257419363491768e-08,1.0692327873096501e-08,2.1517322036153002e-09,1.5115445670713814e-07,0.14697823874221244,1.4773636895974855e-08,0.017470131195143998,1.0435730536063695e-08
2019-01-02 04:00:00,0.761932034658153,2.225744077483657e-07,2.43460710222379e-08,2.7534124207635112e-09,1.807131568090338e-07,0.14373386728717588,1.0852974100513955e-08,0.0001838160626663777,3.23553278029716e-07
2019-01-02 05:00:00,0.7828003943580334,3.272303158149829e-07,2.945750766883445e-08,2.360655700150953e-09,1.595469466867387e-07,0.18642767958196038,1.2935316317911214e-08,0.004152184958901243,3.647071782771589e-07
2019-01-02 06:00:00,0.9296773153277934,0.0017540160776256474,8.241974339746694e-05,3.358609990039703e-09,4.564790699967984e-06,0.09834172284731389,5.896747345542799e-06,0.05619099780731028,1.1864874369256613e-06
2019-01-02 07:00:00,0.9529562657159004,2.4001115959750976e-05,6.668801520926723e-05,3.343004438060354e-09,3.999892814311957e-07,0.26489193456954024,2.0333043791341905e-07,0.3983913454014263,0.07507047927671057
2019-01-02 08:00:00,1.0008719601042044,3.2058861355875666e-08,4.64725686829719e-09,1.269120995495329e-09,1.5406105006304817e-07,0.19998182457848748,4.550148954727179e-09,0.00013678401794589923,2.5129195452378195e-07
2019-01-02 09:00:00,1.0238249805662625,7.803454948865908e-07,1.4714498677384463e-07,1.8058707336737364e-09,1.891829567517207e-07,0.05842998364105267,5.9022221427594236e-09,1.6683267072638e-05,2.106898520065554e-05
2019-01-02 10:00:00,1.0931422849038164,1.6397462593826335e-06,8.8986091103887e-07,1.6864489900793913e-09,2.322445314418485e-07,0.04054241961634971,1.1309289916125724e-08,0.0011786003315379233,6.570162631084725e-05
2019-01-02 11:00:00,0.37563217343864175,1.788148164035409e-06,7.444616959948183e-08,1.032090986132015e-09,5.800735661744219e-07,0.08663995498420378,4.893441463828213e-09,0.604469816398365,3.2045342171196314e-05
2019-01-02 12:00:00,1.1386893270889311,2.41883103675495e-07,5.793902371742827e-09,9.627835881418553e-10,1.9153693134699924e-07,0.08475800634517944,3.307699708308523e-09,0.3405129903018551,2.003757427046291e-06
2019-01-02 13:00:00,1.1607805293866917,3.178566582985443e-05,0.00021930143270257866,1.1268567888045788e-09,4.071312590977319e-07,0.050485362331005465,2.0857189972488026e-07,0.1398203252555095,0.00149310679627964
2019-01-02 14:00:00,1.1824446408960905,4.843073681363576e-05,0.0001343819708640565,1.5027909170872401e-09,3.735326949086311e-07,0.05672686270646128,1.618253008891134e-07,0.11977057800554627,0.004643392054769157
2019-01-02 15:00:00,0.77919871173957,1.6965920156294935e-08,2.122153649694473e-09,1.530358735178718e-09,8.913640941797027e-07,0.21675168802983524,2.692023430985567e-09,0.0016153445437938501,4.162483795833236e-08
2019-01-02 16:00:00,1.1723542628910093,0.00014855932043295405,0.05888879980127638,3.87470959263432e-09,3.976435334496402e-07,0.17071361620483255,1.0943146225938594e-05,0.006845578207083715,0.029435292113514654
2019-01-02 17:00:00,1.1623255206800565,2.515852268592733e-07,2.4582480183812736e-08,4.6528435976813285e-09,3.0925298289214493e-07,0.47332461818142757,1.3231435327102559e-08,0.13744964221948855,2.110378733954117e-07
2019-01-02 18:00:00,1.0306437469517458,1.0007131518045595e-05,1.573337226489697e-05,1.8985560125232e-09,2.1625718747020918e-07,0.11838897450786064,7.332963859600283e-08,0.00040049160160311823,0.0030336592869461836
2019-01-02 19:00:00,1.036012676420048,2.11418286739336e-08,1.0552231777915664e-08,3.2314173485846195e-09,1.5524613286309392e-07,0.27331811102097486,9.796304132742573e-09,4.4659647975569225e-05,3.214221933040774e-08
2019-01-02 20:00:00,1.05149042078654,3.423384544609126e-07,3.056871863066621e-08,6.181039708610529e-09,3.597225556186652e-07,0.09771727901729452,1.4527284644499334e-08,0.0021573675015386052,1.981978216043363e-06
2019-01-02 21:00:00,1.066638712765363,3.6475825540722964e-06,1.723172205586813e-07,6.781356160396821e-09,3.6454861150687834e-07,0.0966203344081687,2.5584348977179736e-08,0.0032320331592340405,2.224787078634644e-05
2019-01-02 22:00:00,1.081461729266341,1.8552301274259281e-06,9.261829680709917e-08,6.244823230738111e-09,2.0582999919994187e-07,0.13039282247515985,1.8456947919324374e-08,0.013868203048366265,1.1090165610176223e-05
2019-01-02 23:00:00,1.0959763905396531,0.048602742123331585,4.687719629017723e-05,5.0067492456244785e-09,1.5310933008098848e-05,0.1628251947595821,4.4273175596886215e-05,0.004598262853532316,1.3339087441995694e-06
2019-01-03 00:00:00,1.1101678507871051,1.1571768431242757e-07,2.1793704889792403e-08,3.92700286639155e-09,1.7143422008904548e-07,0.20031346344897782,1.0895577360220214e-08,0.0004086370584046369,2.783753406502115e-07
2019-01-03 01:00:00,1.1240567348492054,2.5551854463535094e-08,1.5332585589970183e-08,6.70242386883839e-09,3.7132562649539817e-07,0.1038467809497678,1.4640494689909556e-08,0.002028997583114957,3.776776148974131e-08
2019-01-03 02:00:00,1.1376276360942488,8.669449877890479e-06,9.234277207581214e-06,5.817556694344133e-09,2.7136849940306654e-07,0.23348367349624793,2.7480129561733623e-07,0.022401252172960087,0.007745292626121797
2019-01-03 03:00:00,1.1509056143496526,1.0073900498045594e-06,7.278078639433453e-08,4.2012108784801735e-09,3.7345165326843397e-07,0.1421268509131627,3.016083782216218e-08,0.4046943052332952,6.12970296021995e-06
2019-01-03 04:00:00,1.1638730616605601,0.00028277145699626816,0.07263689480136659,1.026648207767963e-08,1.1267976519212686e-06,0.2165106841574073,7.985093450405999e-06,0.009614724532024265,4.5013570895602626e-07
2019-01-03 05:00:00,1.1765432001995604,0.000728262399648128,0.020327675205031676,7.74112243541137e-09,2.2865007648868777e-06,0.1164765929798504,1.5809419916839945e-05,0.7022481885677097,1.6314880813833093e-07
2019-01-03 06:00:00,1.446826464894221,0.4033793657763848,0.00014938112552044988,2.8282223924682317e-08,0.00010616753240968635,0.38924547195311926,0.0019464886175905882,0.7867679123993169,1.919723978420253e-05
2019-01-03 07:00:00,1.39065604024339,0.0050229349560646985,0.00890975211357576,1.702946122126164e-07,5.923346469396341e-06,6.692535780809664,0.0003471848841545587,1.0659780323452022,5.068194762385194e-05
2019-01-03 08:00:00,1.439453961462853,0.17178556926198346,0.00022765668760157045,3.2885789112606073e-09,5.9385755319281555e-05,0.35196883930690576,0.0014462506477072755,0.6596739230975605,2.3530365803539078e-05
2019-01-03 09:00:00,1.453105680954569,0.0056685119919050375,0.0007570672648281671,5.485289293669837e-09,9.02115572009391e-06,0.2699506308467799,4.4881304898748026e-05,1.6999344953254196,4.6765269962128155e-06
2019-01-03 10:00:00,1.5301784000764553,0.13895569266567928,1.5461925348177936,4.397647724359683e-09,4.851781682703023e-05,0.30411933363012383,0.020858360149895547,12.43728183565306,0.003119147864688637
2019-01-03 11:00:00,1.5436577363906872,4.0179464212290274e-07,6.565942424040851e-07,1.552514529674874e-09,4.500651716891144e-07,0.04032758827392249,8.252455133661439e-08,0.699829602760349,4.110789868527507e-06
2019-01-03 12:00:00,1.556797449332832,3.2682488432237316e-07,1.3304066397776807e-08,4.811112687627714e-09,3.136492195465456e-07,0.03993324857706341,1.3768263354378977e-08,0.13660578300578521,2.372765761199145e-08
2019-01-03 13:00:00,1.5695988755008288,2.0316266704208667e-07,3.5682029363913353e-09,2.0487408458095625e-09,2.2682615457459544e-07,0.0676365665268523,1.2960425223980874e-08,3.083765060662041e-05,4.796442568824038e-09
2019-01-03 14:00:00,1.5820691372247677,8.062746208478417e-07,4.603459579919982e-09,2.100536179529243e-09,2.507982647104621e-07,0.14865293078555125,1.4185937520000695e-08,1.9941466901746555e-05,2.060980604562107e-08
2019-01-03 15:00:00,1.5281929174386921,2.852799073142045e-08,2.203368870296199e-09,6.008528402943352e-09,2.0468037309194678e-07,0.8835066314063655,2.870027812204958e-09,0.0015294522441301039,6.683836946198135e-08
2019-01-03 16:00:00,3.1580184560636604,4.229163513022045e-08,1.902731635515059e-09,6.573815354300424e-08,1.0237318318341331e-07,24.00498010661562,3.938750922893e-09,0.001647335525726262,1.0165689050785376e-08
2019-01-03 17:00:00,1.5133016030485922,2.496537433819859e-08,1.4575193328001653e-09,1.9355308307604223e-08,2.0220117996140353e-07,3.8306330136904116,2.1908202405177893e-09,0.0010418828934123723,1.090650132169885e-08
2019-01-03 18:00:00,1.3285875008012376,4.9877639476773504e-08,2.736830207276906e-09,8.865228451068254e-09,1.9475272420031048e-07,0.2639334658341288,2.1590331752083164e-08,9.963539344094975e-05,3.5457066645733072e-09
2019-01-03 19:00:00,1.324804583910107,2.7810152516649167e-08,1.0310643365124567e-08,9.82297440222229e-09,1.8428069259293143e-07,0.9680173255424538,4.747357779002625e-08,3.063199831898115e-06,8.971390451561048e-09
2019-01-03 20:00:00,4.7671562413780615,1.7983023703714222e-08,7.52674397255945e-09,3.45101089926022e-08,3.834696984943331e-08,6.329834824292457,1.7975925012456127e-08,4.27405294595653e-05,9.661120038348965e-09
2019-01-03 21:00:00,4.425727502300675,6.655122198589412e-08,8.510311776915917e-09,1.7230385366523282e-08,5.1879538796866915e-08,4.095527276181374,6.773908267255e-08,3.659755925013713e-06,8.802779557779774e-09
2019-01-03 22:00:00,20.42110936058225,2.8729281240271244e-08,6.731684175824984e-09,3.920060204805847e-07,1.0240228164111445e-06,0.568102338370825,9.687301071302634e-09,4.387989884134394e-06,6.408206835991832e-09
2019-01-03 23:00:00,0.8714478354250772,1.7126786586601567e-08,5.639440250353953e-09,1.4134475154294124e-08,3.420809062996573e-07,3.86409551227855,9.814117721060768e-09,1.2287683602718453e-06,4.828627020883403e-09
2019-01-04 00:00:00,0.4039612214835135,2.7444852482430617e-08,3.875708905536282e-09,1.675949022390132e-07,7.996519620954089e-08,6.296918502344664,7.099214183279505e-09,0.0003114850867259752,6.225739225254983e-09
2019-01-04 01:00:00,4.9558016787674966,2.7203300781435627e-05,3.750684847199991e-09,3.7848307151631963e-07,2.988474105739884e-07,6.503397447144258,9.869894553842103e-07,0.018376256495629684,2.925995824093501e-08
2019-01-04 02:00:00,1.807652997029306,2.8864348033594585e-08,3.5053936974858883e-09,1.9756272241205485e-08,4.086078432214955e-08,11.284363279682731,7.225065277615872e-09,0.0014443489923808214,8.29373032171368e-09
2019-01-04 03:00:00,1.3872579869546533,3.25625469740389e-08,1.2516875413407491e-08,3.2771554811649166e-08,2.057958707801308e-07,4.847311915404858,5.335518648756306e-08,7.877061858990627e-07,1.2013901714148224e-08
2019-01-04 04:00:00,1.3940337724711769,5.435499349394555e-08,1.3753412362437751e-08,1.0126702025218139e-08,2.032371527500994e-07,2.3574957067734994,8.856097609294367e-08,6.070294361915698e-06,1.6070677620868766e-08
2019-01-04 05:00:00,1.400591320726868,3.382100791471696e-08,1.519437432116833e-08,1.1842540284035733e-08,2.0217765064146814e-07,3.2573365358765396,4.192220342574312e-08,6.5206839979005844e-06,1.5424294118253205e-08
2019-01-04 06:00:00,1.629399217012647,2.8757132790813663e-08,8.187367359164342e-09,9.207701836268387e-09,2.105495197859575e-07,0.2973726447251652,2.1720117744451718e-08,5.612551287627342e-06,5.336718814010083e-09
2019-01-04 07:00:00,1.6364956128496047,2.6028080697215754e-08,7.208004148348607e-09,8.527075327052657e-09,3.8170328086331575e-07,0.29789691735873786,1.286218465364045e-08,1.8360367736454458e-06,4.244182466745116e-09
2019-01-04 08:00:00,1.6832010233025985,5.737348761084979e-08,6.442818547628162e-09,3.0844836691100524e-08,9.335257639270504e-07,0.6335614704910332,9.97539711274752e-09,6.446797912677856e-06,4.055705338372304e-09
2019-01-04 09:00:00,1.6899218662499733,4.8067799290102845e-08,8.892352973005915e-09,7.17503604020976e-09,2.415885481934472e-07,0.28683611697398054,1.636420974808217e-08,5.567069456337167e-06,4.89576394527111e-09
2019-01-04 10:00:00,1.7679021063133535,1.0868478336737557e-07,3.3562240154683517e-09,7.514120611435643e-07,9.5686177854405e-07,0.22343939592263062,7.79112835955109e-09,8.327744248397532e-06,2.8065434054788804e-09
2019-01-04 11:00:00,1.7742994175063866,4.960278454684333e-08,5.7457859637579345e-09,1.0091074374948798e-08,2.366334879732095e-07,0.3758939521840496,1.9578949565560712e-08,8.321095786405265e-06,4.2664362809974545e-09
2019-01-04 12:00:00,1.780444139172824,5.932764718259916e-08,5.752994669425504e-09,5.541073194350217e-07,2.8158457626581163e-07,0.19839373005302582,1.2823914908745083e-08,1.193889829616061e-05,3.6659834755469865e-09
2019-01-04 13:00:00,1.7863450292702732,1.2944659565037608e-07,4.012240180042215e-09,1.0189617341631197e-06,1.5261066841141593e-06,0.35850208417676754,7.147948287572088e-09,8.383484457838787e-06,3.392749212325376e-09
2019-01-04 14:00:00,1.7919936046576677,1.353402358190859e-07,4.201267309619875e-09,1.1932992690044006e-06,1.5951718426850605e-06,0.6074951837719634,7.269166286159396e-09,8.399313240472757e-06,3.4769887149358312e-09
2019-01-04 15:00:00,1.7251740656851218,6.375852729014024e-08,2.930356546283763e-09,3.3051385763777926e-07,6.92447615795136e-07,0.13954880638086495,9.013009514138347e-09,8.657089953563909e-06,2.0584246945358714e-09
2019-01-04 16:00:00,4.802014668171578,2.7469520177545893e-07,2.4161405050228488e-09,1.8411675710813357e-07,5.796746741036378e-08,22.95608544452979,8.30350820277346e-09,0.0013668934949464383,9.284471774803009e-09
