t,x,y,source_x,source_y,source_x_cartesian,source_y_cartesian,source_diameter,Q_total,wind_u,wind_v,D,phi
2021-02-01 00:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,1.1373342666640627,-0.7106853261146439,1.0,
2021-02-01 01:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.980833079719172,-0.9146416438209903,1.0,
2021-02-01 02:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.5747035352918244,-0.6849050028606257,1.0,
2021-02-01 03:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.6747707288324214,-0.5865692456406129,1.0,
2021-02-01 04:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.6538887052820889,-0.6097610823305702,1.0,
2021-02-01 05:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.684905002860625,-0.5747035352918252,1.0,
2021-02-01 06:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.5626627646789086,-0.6948306481901341,14.8838347598668,
2021-02-01 07:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.6747707288324214,-0.5865692456406129,14.8838347598668,
2021-02-01 08:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.7233259007671023,-0.525527028515085,14.8838347598668,
2021-02-01 09:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.1705985033872357,-0.8776532157193239,14.8838347598668,
2021-02-01 10:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.26903538290499873,-0.35702201171674197,7.4419173799334,
2021-02-01 11:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.5982562813149561,-0.6644309131035633,14.8838347598668,
2021-02-01 12:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.6210801442136201,-0.6431473166266215,14.8838347598668,
2021-02-01 13:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.7045446413732293,0.5504506015372338,14.8838347598668,
2021-02-01 14:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.37061294948535195,-0.24998159087996197,7.4419173799334,
2021-02-01 15:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.5128232105963931,-0.732387446024331,14.8838347598668,
2021-02-01 16:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.3636550910220306,-0.8167827074529636,27.519665696868042,
2021-02-01 17:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.17467244040442523,-0.41150248197097333,13.759832848434021,
2021-02-01 18:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.062215941886528014,-0.44268942914901516,7.4419173799334,
2021-02-01 19:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.6747707288324214,-0.5865692456406129,1.0,
2021-02-01 20:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,-0.741225898970704,-0.49996318175992366,1.0,
2021-02-01 21:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.643147316626622,-0.6210801442136197,1.0,
2021-02-01 22:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.6210801442136201,-0.6431473166266215,1.0,
2021-02-01 23:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.889182119537115,-0.09345680668586204,1.0,
2021-02-02 00:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.3983155491040408,-0.2029519091978569,1.0,
2021-02-02 01:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.35702201171674214,-0.2690353829049985,1.0,
2021-02-02 02:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.3373853644162107,-0.29328462282030643,1.0,
2021-02-02 03:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.31610500953410126,-0.3161050095341016,1.0,
2021-02-02 04:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.3322154565517818,-0.2991281406574779,1.0,
2021-02-02 05:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0009,0.0,-0.0,1.0,
2021-02-02 06:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.10056211744816253,-0.4355823855936448,7.4419173799334,
2021-02-02 07:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.0,-0.0,1.664709538180616,
2021-02-02 08:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,-0.038962102507304086,-0.4453388694840358,7.4419173799334,
2021-02-02 09:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,0.11570246375300332,-0.4318074732871047,7.4419173799334,
2021-02-02 10:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,-0.3919388675716255,-0.8035937658463427,14.8838347598668,
2021-02-02 11:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,-0.0,-0.0,1.664709538180616,
2021-02-02 12:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,-0.0,-0.0,1.664709538180616,
2021-02-02 13:00:00,29.8314,-95.115,29.8314,-95.115,3380,8995,2515,0.0014,-0.0,-0.0,1.664709538180616,
