t,x,y,source_x,source_y,source_x_cartesian,source_y_cartesian,source_diameter,Q_total,wind_u,wind_v,D,phi
2021-02-01 00:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.0016,4.5772211549350095,-4.268327779565341,14.135012635637276,
2021-02-01 01:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.0016,4.878088658644565,-5.231109642256707,16.15429938577055,
2021-02-01 02:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.0016,5.749576940209322,-8.524098357015236,23.221806780530066,
2021-02-01 03:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.0016,3.8183786375567697,-8.576218836642761,21.202518953455915,
2021-02-01 04:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.0016,5.291174725281428,-10.848515865711773,27.260380280796607,
2021-02-01 05:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.0016,4.9540552303536876,-6.340901537513559,18.173586135903825,
2021-02-01 06:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.003,3.842793712186745,-9.05305465822778,22.21216179005212,
2021-02-01 07:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.003,3.3187764724863347,-7.818547404347135,19.18323112638177,
2021-02-01 08:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.003,3.5763199329376203,-6.194367827969282,16.15429938577055,
2021-02-01 09:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.003,3.3187764724863347,-7.818547404347135,19.18323112638177,
2021-02-01 10:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.003,3.043891394173278,-7.929608185076361,19.18323112638177,
2021-02-01 11:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.003,2.8468902159592058,-7.046300546640118,17.163943299307622,
2021-02-01 12:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.003,3.987578832276161,-7.499545042516596,19.18323112638177,
2021-02-01 13:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.003,1.7095560167309545,-7.404900642207434,17.163943299307622,
2021-02-01 14:00:00,29.7436,-95.0128,29.7436,-95.0128,13263,-695,3220,0.003,1.9669419069412823,-7.3407271322412795,17.163943299307622,
