timestamp,sensor_id,actual,pinn,kalman,kalman_upper_95,kalman_lower_95,uncertainty
2019-01-04 12:00:00,482010026,0.170133,0.5078625938148078,0.22968780707404038,1.5510952558838529,0.0,0.6741998624632421
2019-01-04 12:00:00,482010057,0.13785,0.16205369629489397,0.18321469189898607,1.5046221407087985,0.0,0.6741998624632421
2019-01-04 12:00:00,482010069,0.14,0.2911142013623029,0.21397576600371535,1.5353832148135278,0.0,0.6741998624632421
2019-01-04 12:00:00,482010617,0.1268,0.9721952593268715,0.13477235070725507,1.4561797995170676,0.0,0.6741998624632421
2019-01-04 12:00:00,482010803,,0.23664342938545843,0.3129335729892331,1.6343410217990455,0.0,0.6741998624632421
2019-01-04 12:00:00,482011015,0.356883,0.5698353917256483,0.3511450056137972,1.6725524544236097,0.0,0.6741998624632421
2019-01-04 12:00:00,482011035,0.219567,0.15103947408577312,0.3488964712929612,1.6703039201027736,0.0,0.6741998624632421
2019-01-04 12:00:00,482011039,0.22075,0.4366729462170472,0.2119481989442283,1.5333556477540407,0.0,0.6741998624632421
2019-01-04 12:00:00,482016000,0.1547,0.49059234419035536,0.23786797912051913,1.5592754279303316,0.0,0.6741998624632421
2019-01-04 15:00:00,482010026,0.111633,0.3981203027451589,0.17170829361193443,1.039714799095364,0.0,0.4428685997957892
2019-01-04 15:00:00,482010057,0.099033,0.10845228274355455,0.13399322546561135,1.001999730949041,0.0,0.4428685997957892
2019-01-04 15:00:00,482010069,0.128383,0.20620020090774324,0.14970494279161123,1.0177114482750407,0.0,0.4428685997957892
2019-01-04 15:00:00,482010617,0.40775,0.8286396185934933,0.12218111461777441,0.9901876201012039,0.0,0.4428685997957892
2019-01-04 15:00:00,482010803,,0.18214927623533048,0.22451797937952306,1.3379556868857583,0.0,0.5680909018170179
2019-01-04 15:00:00,482011015,0.4837,0.4694739500819109,0.29793437827366126,1.1659408837570908,0.0,0.4428685997957892
2019-01-04 15:00:00,482011035,0.156267,0.09951093782977907,0.23636835019003472,1.1043748556734643,0.0,0.4428685997957892
2019-01-04 15:00:00,482011039,0.15125,0.2831108519877548,0.18192003939373022,1.0499265448771598,0.0,0.4428685997957892
2019-01-04 15:00:00,482016000,0.131967,0.3718501269620962,0.168655468570469,1.0366619740538985,0.0,0.4428685997957892
2019-01-07 15:00:00,482010026,0.122317,0.4751590774488229,0.12778300631445377,0.8633801394988168,0.0,0.37531155622585893
2019-01-07 15:00:00,482010057,0.014367,0.20447483711820447,0.10669170880608282,0.8422888419904458,0.0,0.37531155622585893
2019-01-07 15:00:00,482010069,0.049833,0.24479365386373297,0.09866546141583878,0.8342625946002018,0.0,0.37531155622585893
2019-01-07 15:00:00,482010617,0.40775,0.5519817806109811,0.10904853482594407,0.8446456680103072,0.0,0.37531155622585893
2019-01-07 15:00:00,482010803,,0.28057739602699744,0.13855778673249214,0.9472514185195795,0.0,0.41260637346704304
2019-01-07 15:00:00,482011015,0.448167,0.3831398117185459,0.15805680743245598,0.893653940616819,0.0,0.37531155622585893
2019-01-07 15:00:00,482011035,,0.20539699638386194,0.17161975502454013,1.0395651311367553,0.0,0.4428374107679822
2019-01-07 15:00:00,482011039,,0.19442354427201752,0.13317673390377166,1.0011221100159868,0.0,0.4428374107679822
2019-01-07 15:00:00,482016000,0.077567,0.26802453560928835,0.11439432356933552,0.8499914567536986,0.0,0.37531155622585893
2019-01-10 15:00:00,482010026,0.226683,0.20384213736512047,0.14096352771429435,0.8375633418056322,0.0,0.35541459924061275
2019-01-10 15:00:00,482010057,0.262567,0.05448145417980334,0.18407283310232764,0.8806726471936654,0.0,0.35541459924061275
2019-01-10 15:00:00,482010069,0.153767,0.09627835069499506,0.07850076601891728,0.7751005801102552,0.0,0.35541459924061275
2019-01-10 15:00:00,482010617,0.40775,0.3192204491149997,0.09624085110208201,0.7928406651934199,0.0,0.35541459924061275
2019-01-10 15:00:00,482010803,,0.09707376605614879,2.0704383855412,2.7884181807114667,1.3524585903709334,0.3663229532958767
2019-01-10 15:00:00,482011015,0.077883,0.22115188184266643,0.10147823488765625,0.7980780489789941,0.0,0.35541459924061275
2019-01-10 15:00:00,482011035,0.4037,0.05029140947576105,0.23350435876312772,0.9690832564325028,0.0,0.37530225222071817
2019-01-10 15:00:00,482011039,0.144083,0.09896055571853517,0.0994623959240428,0.8350412935934179,0.0,0.37530225222071817
2019-01-10 15:00:00,482016000,0.143817,0.17188703466147984,0.08462639533105158,0.7812262094223894,0.0,0.35541459924061275
2019-01-11 03:00:00,482010026,0.2965,0.38641556782895425,0.11026693643487467,0.8988853609948992,0.0,0.4023637325892445
2019-01-11 03:00:00,482010057,1.3953,0.11983890478818757,0.13244615031527499,0.9210645748752995,0.0,0.4023637325892445
2019-01-11 03:00:00,482010069,0.1135,0.18056415308420504,0.06854073365355721,0.7539608638372707,0.0,0.3497105740667788
2019-01-11 03:00:00,482010617,0.169217,0.6026409383504895,0.08544782392197209,0.8740662484819965,0.0,0.4023637325892445
2019-01-11 03:00:00,482010803,,0.1917050540353102,1.3406948711041518,2.0322209015817423,0.649168840626561,0.3528258865633552
2019-01-11 03:00:00,482011015,,0.3698219250757788,0.07596650401701865,0.7613866342007322,0.0,0.3497105740667788
2019-01-11 03:00:00,482011035,,0.10147740944373772,0.19136164057694724,0.8879561844325317,0.0,0.3554119102954102
2019-01-11 03:00:00,482011039,,0.19775507012100976,0.14078944711394442,0.8373839909695289,0.0,0.3554119102954102
2019-01-11 03:00:00,482016000,0.189033,0.2845642397038523,0.06777540392285167,0.8563938284828762,0.0,0.4023637325892445
2019-01-16 08:00:00,482010026,0.35005,0.47894797911008125,0.17634874508943274,0.8884119837308266,0.0,0.3633042465361904
2019-01-16 08:00:00,482010057,0.184217,0.17928653058359253,0.2949695505875064,1.0070327892289002,0.0,0.3633042465361904
2019-01-16 08:00:00,482010069,0.439117,0.30028799320223215,0.0780090573543062,0.7602609865147041,0.0,0.34809411527044076
2019-01-16 08:00:00,482010617,0.163867,0.5961835650070618,0.09379331765844373,0.8058565562998377,0.0,0.3633042465361904
2019-01-16 08:00:00,482010803,2.01885,0.24803811932683034,0.9945694652971073,1.6785495504455987,0.31058938014861603,0.3489758437112309
2019-01-16 08:00:00,482011015,,0.4193809319328097,0.06575798076989735,0.8495616883085458,0.0,0.3999071991736543
2019-01-16 08:00:00,482011035,0.778117,0.18301444202462303,0.27435898998510705,0.9597776225137147,0.0,0.34970980994298995
2019-01-16 08:00:00,482011039,0.181,0.1998187552904378,0.13006708207299622,0.8154857146016038,0.0,0.34970980994298995
2019-01-16 08:00:00,482016000,0.287883,0.36240618518220186,0.08725193094918993,0.7993151695905838,0.0,0.3633042465361904
2019-01-19 23:00:00,482010026,0.142333,0.06348921790895753,0.1254481969782233,0.8152786210358912,0.0,0.3519607653502627
2019-01-19 23:00:00,482010057,0.0961,0.12630604181449576,0.17955027366524948,0.8693806977229174,0.0,0.3519607653502627
2019-01-19 23:00:00,482010069,0.12605,0.1740235844871601,0.06999624567671259,0.7513536043710092,0.0,0.34763769338046846
2019-01-19 23:00:00,482010617,0.074933,0.08640324412607084,0.06893755489793908,0.758767978955607,0.0,0.3519607653502627
2019-01-19 23:00:00,482010803,0.155817,0.09757430430414095,0.5631157472049839,1.244960884110398,0.0,0.3478865643877753
2019-01-19 23:00:00,482011015,0.275233,0.09114955345432964,0.06635574253861107,0.7770044383026112,0.0,0.3625825277247472
2019-01-19 23:00:00,482011035,,0.08017773596198773,0.19445662506843456,0.9782596908699991,0.0,0.3999068717507583
2019-01-19 23:00:00,482011039,0.2052,1.0008297501010843,0.12002861810273369,0.8022801240397601,0.0,0.34809389933618134
2019-01-19 23:00:00,482016000,0.090083,0.3138673531622368,0.0796569024017843,0.7694873264594522,0.0,0.3519607653502627
2019-01-23 07:00:00,482010026,0.148133,0.3689770105079073,0.11936681934418228,0.8028664615656612,0.0,0.34873071526458493
2019-01-23 07:00:00,482010057,0.08915,0.10357183515388912,0.12170829855260556,0.8052079407740845,0.0,0.34873071526458493
2019-01-23 07:00:00,482010069,0.145983,0.14883332072173075,0.07493892171098643,0.7560439577958455,0.0,0.3475089549896471
2019-01-23 07:00:00,482010617,0.070217,0.6588963547565921,0.06836608449161843,0.7518657267130974,0.0,0.34873071526458493
2019-01-23 07:00:00,482010803,0.154667,0.18003924251911935,0.3378318918825617,1.0190744960336486,0.0,0.3475791440682797
2019-01-23 07:00:00,482011015,0.24295,0.3746505915076839,0.09595718451563302,0.7853828712822588,0.0,0.3517542629378538
