forecast_timestamp,current_timestamp,x,y,pinn_concentration
2026-02-01 03:00:00,2026-02-01,5172.413793103449,2068.9655172413795,196.86261425582632
2026-02-01 03:00:00,2026-02-01,6206.896551724139,2068.9655172413795,206.35912994692688
2026-02-01 03:00:00,2026-02-01,7241.379310344828,2068.9655172413795,216.1011736388977
2026-02-01 03:00:00,2026-02-01,8275.862068965518,2068.9655172413795,226.2543656472415
2026-02-01 03:00:00,2026-02-01,9310.344827586208,2068.9655172413795,237.03145130203245
2026-02-01 03:00:00,2026-02-01,10344.827586206899,2068.9655172413795,248.6920244527795
2026-02-01 03:00:00,2026-02-01,11379.310344827587,2068.9655172413795,261.5307848631593
2026-02-01 03:00:00,2026-02-01,12413.793103448277,2068.9655172413795,275.8661908001556
2026-02-01 03:00:00,2026-02-01,13448.275862068967,2068.9655172413795,292.024222191884
2026-02-01 03:00:00,2026-02-01,14482.758620689656,2068.9655172413795,310.3138675953584
2026-02-01 03:00:00,2026-02-01,15517.241379310346,2068.9655172413795,331.01353663658034
2026-02-01 03:00:00,2026-02-01,16551.724137931036,2068.9655172413795,354.3589591110885
2026-02-01 03:00:00,2026-02-01,17586.206896551725,2068.9655172413795,380.53337061395
2026-02-01 03:00:00,2026-02-01,18620.689655172417,2068.9655172413795,409.67069226385587
2026-02-01 03:00:00,2026-02-01,19655.172413793105,2068.9655172413795,441.8629228629717
2026-02-01 03:00:00,2026-02-01,20689.655172413797,2068.9655172413795,477.1633614683493
2026-02-01 03:00:00,2026-02-01,21724.137931034486,2068.9655172413795,515.6006087472974
2026-02-01 03:00:00,2026-02-01,22758.620689655174,2068.9655172413795,557.192045024334
2026-02-01 03:00:00,2026-02-01,23793.103448275866,2068.9655172413795,601.9709176531215
2026-02-01 03:00:00,2026-02-01,24827.586206896554,2068.9655172413795,650.015013888129
2026-02-01 03:00:00,2026-02-01,25862.068965517243,2068.9655172413795,701.5076643533598
2026-02-01 03:00:00,2026-02-01,26896.551724137935,2068.9655172413795,756.8028965251752
2026-02-01 03:00:00,2026-02-01,27931.034482758623,2068.9655172413795,816.5172420691977
2026-02-01 03:00:00,2026-02-01,28965.51724137931,2068.9655172413795,881.6055413709925
2026-02-01 03:00:00,2026-02-01,30000.0,2068.9655172413795,953.4159019583062
2026-02-01 03:00:00,2026-02-01,0.0,3103.4482758620693,142.0887731702088
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,3103.4482758620693,151.02521663844828
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,3103.4482758620693,160.0188533975545
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,3103.4482758620693,169.04599211482676
2026-02-01 03:00:00,2026-02-01,4137.931034482759,3103.4482758620693,178.10204003671996
2026-02-01 03:00:00,2026-02-01,5172.413793103449,3103.4482758620693,187.21024905431184
2026-02-01 03:00:00,2026-02-01,6206.896551724139,3103.4482758620693,196.42969116905988
2026-02-01 03:00:00,2026-02-01,7241.379310344828,3103.4482758620693,205.86212889350534
2026-02-01 03:00:00,2026-02-01,8275.862068965518,3103.4482758620693,215.6580004242831
2026-02-01 03:00:00,2026-02-01,9310.344827586208,3103.4482758620693,226.0141640538612
2026-02-01 03:00:00,2026-02-01,10344.827586206899,3103.4482758620693,237.174050266118
2026-02-01 03:00:00,2026-02-01,11379.310344827587,3103.4482758620693,249.41998074397551
2026-02-01 03:00:00,2026-02-01,12413.793103448277,3103.4482758620693,263.062043981282
2026-02-01 03:00:00,2026-02-01,13448.275862068967,3103.4482758620693,278.42017765603475
2026-02-01 03:00:00,2026-02-01,14482.758620689656,3103.4482758620693,295.80695457417414
2026-02-01 03:00:00,2026-02-01,15517.241379310346,3103.4482758620693,315.5086553693093
2026-02-01 03:00:00,2026-02-01,16551.724137931036,3103.4482758620693,337.7721343381892
2026-02-01 03:00:00,2026-02-01,17586.206896551725,3103.4482758620693,362.7996001355342
2026-02-01 03:00:00,2026-02-01,18620.689655172417,3103.4482758620693,390.7495844503841
2026-02-01 03:00:00,2026-02-01,19655.172413793105,3103.4482758620693,421.73983075096294
2026-02-01 03:00:00,2026-02-01,20689.655172413797,3103.4482758620693,455.854668347375
2026-02-01 03:00:00,2026-02-01,21724.137931034486,3103.4482758620693,493.15554223113963
2026-02-01 03:00:00,2026-02-01,22758.620689655174,3103.4482758620693,533.6888830828801
2026-02-01 03:00:00,2026-02-01,23793.103448275866,3103.4482758620693,577.5043890908578
2026-02-01 03:00:00,2026-02-01,24827.586206896554,3103.4482758620693,624.6835864876059
2026-02-01 03:00:00,2026-02-01,25862.068965517243,3103.4482758620693,675.3857330573258
2026-02-01 03:00:00,2026-02-01,26896.551724137935,3103.4482758620693,729.9191850061842
2026-02-01 03:00:00,2026-02-01,27931.034482758623,3103.4482758620693,788.827570985875
2026-02-01 03:00:00,2026-02-01,28965.51724137931,3103.4482758620693,852.976768253127
2026-02-01 03:00:00,2026-02-01,30000.0,3103.4482758620693,923.6434973492343
2026-02-01 03:00:00,2026-02-01,0.0,4137.931034482759,133.90024991168968
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,4137.931034482759,142.50886784904958
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,4137.931034482759,151.19079218186252
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,4137.931034482759,159.9182950482507
2026-02-01 03:00:00,2026-02-01,4137.931034482759,4137.931034482759,168.68116894722496
2026-02-01 03:00:00,2026-02-01,5172.413793103449,4137.931034482759,177.4932777363724
2026-02-01 03:00:00,2026-02-01,6206.896551724139,4137.931034482759,186.4018684395557
2026-02-01 03:00:00,2026-02-01,7241.379310344828,4137.931034482759,195.4945860168443
2026-02-01 03:00:00,2026-02-01,8275.862068965518,4137.931034482759,204.90412756605446
2026-02-01 03:00:00,2026-02-01,9310.344827586208,4137.931034482759,214.81377139417395
2026-02-01 03:00:00,2026-02-01,10344.827586206899,4137.931034482759,225.4500451241824
2026-02-01 03:00:00,2026-02-01,11379.310344827587,4137.931034482759,237.08290602814452
2026-02-01 03:00:00,2026-02-01,12413.793103448277,4137.931034482759,250.01246547702337
2026-02-01 03:00:00,2026-02-01,13448.275862068967,4137.931034482759,264.5562285138593
2026-02-01 03:00:00,2026-02-01,14482.758620689656,4137.931034482759,281.0298131176944
2026-02-01 03:00:00,2026-02-01,15517.241379310346,4137.931034482759,299.7312959681751
2026-02-01 03:00:00,2026-02-01,16551.724137931036,4137.931034482759,320.9279494627661
2026-02-01 03:00:00,2026-02-01,17586.206896551725,4137.931034482759,344.8471178494546
2026-02-01 03:00:00,2026-02-01,18620.689655172417,4137.931034482759,371.67772078613154
2026-02-01 03:00:00,2026-02-01,19655.172413793105,4137.931034482759,401.57227012879486
2026-02-01 03:00:00,2026-02-01,20689.655172413797,4137.931034482759,434.64781529903814
2026-02-01 03:00:00,2026-02-01,21724.137931034486,4137.931034482759,470.99789831784767
2026-02-01 03:00:00,2026-02-01,22758.620689655174,4137.931034482759,510.6905144383625
2026-02-01 03:00:00,2026-02-01,23793.103448275866,4137.931034482759,553.7890498870069
2026-02-01 03:00:00,2026-02-01,24827.586206896554,4137.931034482759,600.3677720803117
2026-02-01 03:00:00,2026-02-01,25862.068965517243,4137.931034482759,650.5555439615371
2026-02-01 03:00:00,2026-02-01,26896.551724137935,4137.931034482759,704.6085375754219
2026-02-01 03:00:00,2026-02-01,27931.034482758623,4137.931034482759,762.9913079767302
2026-02-01 03:00:00,2026-02-01,28965.51724137931,4137.931034482759,826.4829596817796
2026-02-01 03:00:00,2026-02-01,30000.0,4137.931034482759,896.2746594905194
2026-02-01 03:00:00,2026-02-01,0.0,5172.413793103449,125.87223806438968
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,5172.413793103449,134.13058681307655
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,5172.413793103449,142.47487001148374
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,5172.413793103449,150.87558052849823
2026-02-01 03:00:00,2026-02-01,4137.931034482759,5172.413793103449,159.31724246830663
2026-02-01 03:00:00,2026-02-01,5172.413793103449,5172.413793103449,167.80783594929179
2026-02-01 03:00:00,2026-02-01,6206.896551724139,5172.413793103449,176.3829738009152
2026-02-01 03:00:00,2026-02-01,7241.379310344828,5172.413793103449,185.11722343847683
2026-02-01 03:00:00,2026-02-01,8275.862068965518,5172.413793103449,194.12914266059425
2026-02-01 03:00:00,2026-02-01,9310.344827586208,5172.413793103449,203.5841488433579
2026-02-01 03:00:00,2026-02-01,10344.827586206899,5172.413793103449,213.69521857085797
2026-02-01 03:00:00,2026-02-01,11379.310344827587,5172.413793103449,224.71891405306516
2026-02-01 03:00:00,2026-02-01,12413.793103448277,5172.413793103449,236.94444594492853
2026-02-01 03:00:00,2026-02-01,13448.275862068967,5172.413793103449,250.68728574320207
2026-02-01 03:00:00,2026-02-01,14482.758620689656,5172.413793103449,266.2667689952828
2026-02-01 03:00:00,2026-02-01,15517.241379310346,5172.413793103449,283.9951407160382
2026-02-01 03:00:00,2026-02-01,16551.724137931036,5172.413793103449,304.16390479850486
2026-02-01 03:00:00,2026-02-01,17586.206896551725,5172.413793103449,327.03150985482455
2026-02-01 03:00:00,2026-02-01,18620.689655172417,5172.413793103449,352.82304993986577
2026-02-01 03:00:00,2026-02-01,19655.172413793105,5172.413793103449,381.729572035632
2026-02-01 03:00:00,2026-02-01,20689.655172413797,5172.413793103449,413.9047113331706
2026-02-01 03:00:00,2026-02-01,21724.137931034486,5172.413793103449,449.47077751168234
2026-02-01 03:00:00,2026-02-01,22758.620689655174,5172.413793103449,488.51655727950373
2026-02-01 03:00:00,2026-02-01,23793.103448275866,5172.413793103449,531.108746050769
2026-02-01 03:00:00,2026-02-01,24827.586206896554,5172.413793103449,577.3093946631753
2026-02-01 03:00:00,2026-02-01,25862.068965517243,5172.413793103449,627.2152363342863
2026-02-01 03:00:00,2026-02-01,26896.551724137935,5172.413793103449,681.0220144641582
2026-02-01 03:00:00,2026-02-01,27931.034482758623,5172.413793103449,739.1203282953929
2026-02-01 03:00:00,2026-02-01,28965.51724137931,5172.413793103449,802.2045715156104
2026-02-01 03:00:00,2026-02-01,30000.0,5172.413793103449,871.3884127616953
2026-02-01 03:00:00,2026-02-01,0.0,6206.896551724139,118.05358517783101
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,6206.896551724139,125.94442783378535
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,6206.896551724139,133.931693335858
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,6206.896551724139,141.9844344378412
2026-02-01 03:00:00,2026-02-01,4137.931034482759,6206.896551724139,150.0854996309407
2026-02-01 03:00:00,2026-02-01,5172.413793103449,6206.896551724139,158.2368803446688
2026-02-01 03:00:00,2026-02-01,6206.896551724139,6206.896551724139,166.465312406106
2026-02-01 03:00:00,2026-02-01,7241.379310344828,6206.896551724139,174.8344729886033
2026-02-01 03:00:00,2026-02-01,8275.862068965518,6206.896551724139,183.4486474142511
2026-02-01 03:00:00,2026-02-01,9310.344827586208,6206.896551724139,192.4582672937431
2026-02-01 03:00:00,2026-02-01,10344.827586206899,6206.896551724139,202.06133347862405
2026-02-01 03:00:00,2026-02-01,11379.310344827587,6206.896551724139,212.49958683094457
2026-02-01 03:00:00,2026-02-01,12413.793103448277,6206.896551724139,224.05493824455507
2026-02-01 03:00:00,2026-02-01,13448.275862068967,6206.896551724139,237.03577362305452
2026-02-01 03:00:00,2026-02-01,14482.758620689656,6206.896551724139,251.76762258463478
2026-02-01 03:00:00,2026-02-01,15517.241379310346,6206.896551724139,268.5767711188454
2026-02-01 03:00:00,2026-02-01,16551.724137931036,6206.896551724139,287.7782285878733
2026-02-01 03:00:00,2026-02-01,17586.206896551725,6206.896551724139,309.6640987954479
2026-02-01 03:00:00,2026-02-01,18620.689655172417,6206.896551724139,334.49986045541203
2026-02-01 03:00:00,2026-02-01,19655.172413793105,6206.896551724139,362.51608781747893
2026-02-01 03:00:00,2026-02-01,20689.655172413797,6206.896551724139,393.9049365099857
2026-02-01 03:00:00,2026-02-01,21724.137931034486,6206.896551724139,428.81881893254354
2026-02-01 03:00:00,2026-02-01,22758.620689655174,6206.896551724139,467.3624454152192
2026-02-01 03:00:00,2026-02-01,23793.103448275866,6206.896551724139,509.60632304896103
2026-02-01 03:00:00,2026-02-01,24827.586206896554,6206.896551724139,555.5958060100976
2026-02-01 03:00:00,2026-02-01,25862.068965517243,6206.896551724139,605.3941896342177
2026-02-01 03:00:00,2026-02-01,26896.551724137935,6206.896551724139,659.1471602870375
2026-02-01 03:00:00,2026-02-01,27931.034482758623,6206.896551724139,717.1725051125318
2026-02-01 03:00:00,2026-02-01,28965.51724137931,6206.896551724139,780.0918211810466
2026-02-01 03:00:00,2026-02-01,30000.0,6206.896551724139,848.942003623363
2026-02-01 03:00:00,2026-02-01,0.0,7241.379310344828,110.4833624897054
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,7241.379310344828,117.99412468972402
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,7241.379310344828,125.61003932523825
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,7241.379310344828,133.3004423748115
2026-02-01 03:00:00,2026-02-01,4137.931034482759,7241.379310344828,141.04659411492165
2026-02-01 03:00:00,2026-02-01,5172.413793103449,7241.379310344828,148.84696456278988
2026-02-01 03:00:00,2026-02-01,6206.896551724139,7241.379310344828,156.72276898067196
2026-02-01 03:00:00,2026-02-01,7241.379310344828,7241.379310344828,164.72665013689698
2026-02-01 03:00:00,2026-02-01,8275.862068965518,7241.379310344828,172.95123452369774
2026-02-01 03:00:00,2026-02-01,9310.344827586208,7241.379310344828,181.5326060899411
2026-02-01 03:00:00,2026-02-01,10344.827586206899,7241.379310344828,190.6545766534548
2026-02-01 03:00:00,2026-02-01,11379.310344827587,7241.379310344828,200.54583521924746
2026-02-01 03:00:00,2026-02-01,12413.793103448277,7241.379310344828,211.47627693639967
2026-02-01 03:00:00,2026-02-01,13448.275862068967,7241.379310344828,223.7513569866886
2026-02-01 03:00:00,2026-02-01,14482.758620689656,7241.379310344828,237.6978958891209
2026-02-01 03:00:00,2026-02-01,15517.241379310346,7241.379310344828,253.6549472094973
2026-02-01 03:00:00,2026-02-01,16551.724137931036,7241.379310344828,271.9610297648829
2026-02-01 03:00:00,2026-02-01,17586.206896551725,7241.379310344828,292.9398458795852
2026-02-01 03:00:00,2026-02-01,18620.689655172417,7241.379310344828,316.89511289377083
2026-02-01 03:00:00,2026-02-01,19655.172413793105,7241.379310344828,344.0992339257046
2026-02-01 03:00:00,2026-02-01,20689.655172413797,7241.379310344828,374.7832163320739
2026-02-01 03:00:00,2026-02-01,21724.137931034486,7241.379310344828,409.12899793307895
2026-02-01 03:00:00,2026-02-01,22758.620689655174,7241.379310344828,447.2621689549438
2026-02-01 03:00:00,2026-02-01,23793.103448275866,7241.379310344828,489.2556283256596
2026-02-01 03:00:00,2026-02-01,24827.586206896554,7241.379310344828,535.1465940793129
2026-02-01 03:00:00,2026-02-01,25862.068965517243,7241.379310344828,584.9681693791262
2026-02-01 03:00:00,2026-02-01,26896.551724137935,7241.379310344828,638.824904406348
2026-02-01 03:00:00,2026-02-01,27931.034482758623,7241.379310344828,696.977998277495
2026-02-01 03:00:00,2026-02-01,28965.51724137931,7241.379310344828,759.9826792194391
2026-02-01 03:00:00,2026-02-01,30000.0,7241.379310344828,828.8061335428674
2026-02-01 03:00:00,2026-02-01,0.0,8275.862068965518,103.19074613488546
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,8275.862068965518,110.31297494745337
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,8275.862068965518,117.54777699738749
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,8275.862068965518,124.86546738182301
2026-02-01 03:00:00,2026-02-01,4137.931034482759,8275.862068965518,132.247725594994
2026-02-01 03:00:00,2026-02-01,5172.413793103449,8275.862068965518,139.69010269143914
2026-02-01 03:00:00,2026-02-01,6206.896551724139,8275.862068965518,147.20918986860627
2026-02-01 03:00:00,2026-02-01,7241.379310344828,8275.862068965518,154.85081957988348
2026-02-01 03:00:00,2026-02-01,8275.862068965518,8275.862068965518,162.69614230589607
2026-02-01 03:00:00,2026-02-01,9310.344827586208,8275.862068965518,170.86914004027747
2026-02-01 03:00:00,2026-02-01,10344.827586206899,8275.862068965518,179.53918406892683
2026-02-01 03:00:00,2026-02-01,11379.310344827587,8275.862068965518,188.92211052313255
2026-02-01 03:00:00,2026-02-01,12413.793103448277,8275.862068965518,199.27817510993438
2026-02-01 03:00:00,2026-02-01,13448.275862068967,8275.862068965518,210.90539178368104
2026-02-01 03:00:00,2026-02-01,14482.758620689656,8275.862068965518,224.13218503255246
2026-02-01 03:00:00,2026-02-01,15517.241379310346,8275.862068965518,239.30713576327378
2026-02-01 03:00:00,2026-02-01,16551.724137931036,8275.862068965518,256.78669333871187
2026-02-01 03:00:00,2026-02-01,17586.206896551725,8275.862068965518,276.92483837751286
2026-02-01 03:00:00,2026-02-01,18620.689655172417,8275.862068965518,300.0601934375786
2026-02-01 03:00:00,2026-02-01,19655.172413793105,8275.862068965518,326.5043682462964
2026-02-01 03:00:00,2026-02-01,20689.655172413797,8275.862068965518,356.527864650232
2026-02-01 03:00:00,2026-02-01,21724.137931034486,8275.862068965518,390.3457385967262
2026-02-01 03:00:00,2026-02-01,22758.620689655174,8275.862068965518,428.1072924725985
2026-02-01 03:00:00,2026-02-01,23793.103448275866,8275.862068965518,469.8981485915179
2026-02-01 03:00:00,2026-02-01,24827.586206896554,8275.862068965518,515.7533675150679
2026-02-01 03:00:00,2026-02-01,25862.068965517243,8275.862068965518,565.6937308030851
2026-02-01 03:00:00,2026-02-01,26896.551724137935,8275.862068965518,619.7905244433283
2026-02-01 03:00:00,2026-02-01,27931.034482758623,8275.862068965518,678.2679347973005
2026-02-01 03:00:00,2026-02-01,28965.51724137931,8275.862068965518,741.6181528365034
2026-02-01 03:00:00,2026-02-01,30000.0,8275.862068965518,810.7555474392151
2026-02-01 03:00:00,2026-02-01,0.0,9310.344827586208,96.1982186933581
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,9310.344827586208,102.92644933741684
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,9310.344827586208,109.77404386998538
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,9310.344827586208,116.71260563391137
2026-02-01 03:00:00,2026-02-01,4137.931034482759,9310.344827586208,123.7239335476005
2026-02-01 03:00:00,2026-02-01,5172.413793103449,9310.344827586208,130.8034382010633
2026-02-01 03:00:00,2026-02-01,6206.896551724139,9310.344827586208,137.96456274843447
2026-02-01 03:00:00,2026-02-01,7241.379310344828,9310.344827586208,145.24652952351144
2026-02-01 03:00:00,2026-02-01,8275.862068965518,9310.344827586208,152.72210232448774
2026-02-01 03:00:00,2026-02-01,9310.344827586208,9310.344827586208,160.50323029431996
2026-02-01 03:00:00,2026-02-01,10344.827586206899,9310.344827586208,168.74701133932436
2026-02-01 03:00:00,2026-02-01,11379.310344827587,9310.344827586208,177.65711367234934
2026-02-01 03:00:00,2026-02-01,12413.793103448277,9310.344827586208,187.48206477491772
2026-02-01 03:00:00,2026-02-01,13448.275862068967,9310.344827586208,198.51307402204745
2026-02-01 03:00:00,2026-02-01,14482.758620689656,9310.344827586208,211.0779432423315
2026-02-01 03:00:00,2026-02-01,15517.241379310346,9310.344827586208,225.53067273340216
2026-02-01 03:00:00,2026-02-01,16551.724137931036,9310.344827586208,242.24247334491855
2026-02-01 03:00:00,2026-02-01,17586.206896551725,9310.344827586208,261.5910312886671
2026-02-01 03:00:00,2026-02-01,18620.689655172417,9310.344827586208,283.9463502268616
2026-02-01 03:00:00,2026-02-01,19655.172413793105,9310.344827586208,309.65825199761923
2026-02-01 03:00:00,2026-02-01,20689.655172413797,9310.344827586208,339.0333983139547
2026-02-01 03:00:00,2026-02-01,21724.137931034486,9310.344827586208,372.32469164430165
2026-02-01 03:00:00,2026-02-01,22758.620689655174,9310.344827586208,409.7120963811214
2026-02-01 03:00:00,2026-02-01,23793.103448275866,9310.344827586208,451.3042225304112
2026-02-01 03:00:00,2026-02-01,24827.586206896554,9310.344827586208,497.14870436069447
2026-02-01 03:00:00,2026-02-01,25862.068965517243,9310.344827586208,547.2691529276772
2026-02-01 03:00:00,2026-02-01,26896.551724137935,9310.344827586208,601.7241511062264
2026-02-01 03:00:00,2026-02-01,27931.034482758623,9310.344827586208,660.7075315355197
2026-02-01 03:00:00,2026-02-01,28965.51724137931,9310.344827586208,724.6729496840452
2026-02-01 03:00:00,2026-02-01,30000.0,9310.344827586208,794.4696682915129
2026-02-01 03:00:00,2026-02-01,0.0,10344.827586206899,89.52111971119132
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,10344.827586206899,95.85315244427213
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,10344.827586206899,102.31027010751305
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,10344.827586206899,108.86619021630669
2026-02-01 03:00:00,2026-02-01,4137.931034482759,10344.827586206899,115.50341644119689
2026-02-01 03:00:00,2026-02-01,5172.413793103449,10344.827586206899,122.21651144009203
2026-02-01 03:00:00,2026-02-01,6206.896551724139,10344.827586206899,129.01773795497544
2026-02-01 03:00:00,2026-02-01,7241.379310344828,10344.827586206899,135.94192003368653
2026-02-01 03:00:00,2026-02-01,8275.862068965518,10344.827586206899,143.0537195132485
2026-02-01 03:00:00,2026-02-01,9310.344827586208,10344.827586206899,150.45566909911827
2026-02-01 03:00:00,2026-02-01,10344.827586206899,10344.827586206899,158.29244915890277
2026-02-01 03:00:00,2026-02-01,11379.310344827587,10344.827586206899,166.75597511341837
2026-02-01 03:00:00,2026-02-01,12413.793103448277,10344.827586206899,176.08453096154145
2026-02-01 03:00:00,2026-02-01,13448.275862068967,10344.827586206899,186.5606672539529
2026-02-01 03:00:00,2026-02-01,14482.758620689656,10344.827586206899,198.50867207808153
2026-02-01 03:00:00,2026-02-01,15517.241379310346,10344.827586206899,212.2850864346899
2026-02-01 03:00:00,2026-02-01,16551.724137931036,10344.827586206899,228.27307428814126
2026-02-01 03:00:00,2026-02-01,17586.206896551725,10344.827586206899,246.86718917686406
