forecast_timestamp,current_timestamp,x,y,pinn_concentration,nn2_concentration,correction
2026-02-01 03:00:00,2026-02-01,17586.206896551725,1034.4827586206898,397.7547944991213,485.2792921745376,87.52449767541628
2026-02-01 03:00:00,2026-02-01,18620.689655172417,1034.4827586206898,428.1335589062547,525.5524723146536,97.41891340839896
2026-02-01 03:00:00,2026-02-01,19655.172413793105,1034.4827586206898,461.61895514155333,565.9133726791105,104.29441753755714
2026-02-01 03:00:00,2026-02-01,20689.655172413797,1034.4827586206898,498.2381600987353,605.8915617101964,107.65340161146105
2026-02-01 03:00:00,2026-02-01,21724.137931034486,1034.4827586206898,537.9876643973593,645.0832129808772,107.09554858351794
2026-02-01 03:00:00,2026-02-01,22758.620689655174,1034.4827586206898,580.855450895552,683.206882817299,102.3514319217469
2026-02-01 03:00:00,2026-02-01,23793.103448275866,1034.4827586206898,626.8484198476109,720.155235187168,93.30681533955715
2026-02-01 03:00:00,2026-02-01,24827.586206896554,1034.4827586206898,676.0350014270389,756.0494576044755,80.01445617743661
2026-02-01 03:00:00,2026-02-01,25862.068965517243,1034.4827586206898,728.6136076685218,791.3054550896676,62.69184742114578
2026-02-01 03:00:00,2026-02-01,26896.551724137935,1034.4827586206898,784.9799549738652,826.6852784609682,41.70532348710299
2026-02-01 03:00:00,2026-02-01,27931.034482758623,1034.4827586206898,845.8168876351019,863.3596773505659,17.542789715463982
2026-02-01 03:00:00,2026-02-01,28965.51724137931,1034.4827586206898,912.1534270603347,902.9319990932387,-9.22142796709602
2026-02-01 03:00:00,2026-02-01,30000.0,1034.4827586206898,985.3999576642393,947.4343165888198,-37.96564107541951
2026-02-01 03:00:00,2026-02-01,0.0,2068.9655172413795,150.38312294283807,0.0,-150.38312294283807
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,2068.9655172413795,159.61753390361872,15.913977717121156,-143.70355618649756
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,2068.9655172413795,168.88992658737754,36.77298247095035,-132.1169441164272
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,2068.9655172413795,178.18117323382276,57.86527703594392,-120.31589619787884
2026-02-01 03:00:00,2026-02-01,4137.931034482759,2068.9655172413795,187.4941150378811,79.26227926780906,-108.23183577007204
2026-02-01 03:00:00,2026-02-01,5172.413793103449,2068.9655172413795,196.86261425582632,101.07279727736568,-95.78981697846064
2026-02-01 03:00:00,2026-02-01,6206.896551724139,2068.9655172413795,206.35912994692688,123.44640177269139,-82.9127281742355
2026-02-01 03:00:00,2026-02-01,7241.379310344828,2068.9655172413795,216.1011736388977,146.5729598651942,-69.5282137737035
2026-02-01 03:00:00,2026-02-01,8275.862068965518,2068.9655172413795,226.2543656472415,170.6755244089568,-55.578841238284724
2026-02-01 03:00:00,2026-02-01,9310.344827586208,2068.9655172413795,237.03145130203245,195.99577677777654,-41.03567452425591
2026-02-01 03:00:00,2026-02-01,10344.827586206899,2068.9655172413795,248.6920244527795,222.7772612304862,-25.91476322229329
2026-02-01 03:00:00,2026-02-01,11379.310344827587,2068.9655172413795,261.5307848631593,251.23561905160227,-10.295165811557013
2026-02-01 03:00:00,2026-02-01,12413.793103448277,2068.9655172413795,275.8661908001556,281.5300065104755,5.663815710319909
2026-02-01 03:00:00,2026-02-01,13448.275862068967,2068.9655172413795,292.024222191884,313.73342308356035,21.709200891676346
2026-02-01 03:00:00,2026-02-01,14482.758620689656,2068.9655172413795,310.3138675953584,347.8017100708497,37.487842475491334
2026-02-01 03:00:00,2026-02-01,15517.241379310346,2068.9655172413795,331.01353663658034,383.56301033816493,52.54947370158459
2026-02-01 03:00:00,2026-02-01,16551.724137931036,2068.9655172413795,354.3589591110885,420.7196865880211,66.3607274769326
2026-02-01 03:00:00,2026-02-01,17586.206896551725,2068.9655172413795,380.53337061395,458.8634712199514,78.3301006060014
2026-02-01 03:00:00,2026-02-01,18620.689655172417,2068.9655172413795,409.67069226385587,497.51307953670266,87.84238727284679
2026-02-01 03:00:00,2026-02-01,19655.172413793105,2068.9655172413795,441.8629228629717,536.1628095751336,94.29988671216188
2026-02-01 03:00:00,2026-02-01,20689.655172413797,2068.9655172413795,477.1633614683493,574.3301118400409,97.16675037169159
2026-02-01 03:00:00,2026-02-01,21724.137931034486,2068.9655172413795,515.6006087472974,611.6127523019779,96.0121435546805
2026-02-01 03:00:00,2026-02-01,22758.620689655174,2068.9655172413795,557.192045024334,647.7395608804645,90.54751585613053
2026-02-01 03:00:00,2026-02-01,23793.103448275866,2068.9655172413795,601.9709176531215,682.6243559018569,80.65343824873537
2026-02-01 03:00:00,2026-02-01,24827.586206896554,2068.9655172413795,650.015013888129,716.4074593811995,66.39244549307045
2026-02-01 03:00:00,2026-02-01,25862.068965517243,2068.9655172413795,701.5076643533598,749.5138156001059,48.00615124674607
2026-02-01 03:00:00,2026-02-01,26896.551724137935,2068.9655172413795,756.8028965251752,782.7000918805344,25.897195355359145
2026-02-01 03:00:00,2026-02-01,27931.034482758623,2068.9655172413795,816.5172420691977,817.1159169049818,0.5986748357840952
2026-02-01 03:00:00,2026-02-01,28965.51724137931,2068.9655172413795,881.6055413709925,854.340575201481,-27.264966169511467
2026-02-01 03:00:00,2026-02-01,30000.0,2068.9655172413795,953.4159019583062,896.3946871065764,-57.02121485172984
2026-02-01 03:00:00,2026-02-01,0.0,3103.4482758620693,142.0887731702088,0.0,-142.0887731702088
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,3103.4482758620693,151.02521663844828,10.988426916379439,-140.03678972206885
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,3103.4482758620693,160.0188533975545,30.864707813294785,-129.1541455842597
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,3103.4482758620693,169.04599211482676,50.89634717913496,-118.1496449356918
2026-02-01 03:00:00,2026-02-01,4137.931034482759,3103.4482758620693,178.10204003671996,71.15006461605263,-106.95197542066732
2026-02-01 03:00:00,2026-02-01,5172.413793103449,3103.4482758620693,187.21024905431184,91.7318068595997,-95.47844219471214
2026-02-01 03:00:00,2026-02-01,6206.896551724139,3103.4482758620693,196.42969116905988,112.79160050672493,-83.63809066233495
2026-02-01 03:00:00,2026-02-01,7241.379310344828,3103.4482758620693,205.86212889350534,134.52422089758824,-71.3379079959171
2026-02-01 03:00:00,2026-02-01,8275.862068965518,3103.4482758620693,215.6580004242831,157.1650079346927,-58.49299248959039
2026-02-01 03:00:00,2026-02-01,9310.344827586208,3103.4482758620693,226.0141640538612,180.9729145287764,-45.041249525084794
2026-02-01 03:00:00,2026-02-01,10344.827586206899,3103.4482758620693,237.174050266118,206.21162533141143,-30.962424934706576
2026-02-01 03:00:00,2026-02-01,11379.310344827587,3103.4482758620693,249.41998074397551,233.11987051632585,-16.300110227649668
2026-02-01 03:00:00,2026-02-01,12413.793103448277,3103.4482758620693,263.062043981282,261.878090275978,-1.1839537053039635
2026-02-01 03:00:00,2026-02-01,13448.275862068967,3103.4482758620693,278.42017765603475,292.5720416284792,14.15186397244446
2026-02-01 03:00:00,2026-02-01,14482.758620689656,3103.4482758620693,295.80695457417414,325.16518418873176,29.358229614557615
2026-02-01 03:00:00,2026-02-01,15517.241379310346,3103.4482758620693,315.5086553693093,359.4810371468242,43.9723817775149
2026-02-01 03:00:00,2026-02-01,16551.724137931036,3103.4482758620693,337.7721343381892,395.2048832476833,57.43274890949414
2026-02-01 03:00:00,2026-02-01,17586.206896551725,3103.4482758620693,362.7996001355342,431.90664377702467,69.10704364149046
2026-02-01 03:00:00,2026-02-01,18620.689655172417,3103.4482758620693,390.7495844503841,469.0809963150549,78.33141186467083
2026-02-01 03:00:00,2026-02-01,19655.172413793105,3103.4482758620693,421.73983075096294,506.1969934088494,84.45716265788644
2026-02-01 03:00:00,2026-02-01,20689.655172413797,3103.4482758620693,455.854668347375,542.7555262066037,86.90085785922867
2026-02-01 03:00:00,2026-02-01,21724.137931034486,3103.4482758620693,493.15554223113963,578.348541635912,85.19299940477242
2026-02-01 03:00:00,2026-02-01,22758.620689655174,3103.4482758620693,533.6888830828801,612.7090037694826,79.02012068660247
2026-02-01 03:00:00,2026-02-01,23793.103448275866,3103.4482758620693,577.5043890908578,645.759486953306,68.25509786244822
2026-02-01 03:00:00,2026-02-01,24827.586206896554,3103.4482758620693,624.6835864876059,677.6550608269595,52.97147433935356
2026-02-01 03:00:00,2026-02-01,25862.068965517243,3103.4482758620693,675.3857330573258,708.8254663006805,33.439733243354794
2026-02-01 03:00:00,2026-02-01,26896.551724137935,3103.4482758620693,729.9191850061842,740.0254634800357,10.10627847385149
2026-02-01 03:00:00,2026-02-01,27931.034482758623,3103.4482758620693,788.827570985875,772.3860054183359,-16.4415655675391
2026-02-01 03:00:00,2026-02-01,28965.51724137931,3103.4482758620693,852.976768253127,807.4569986781768,-45.51976957495026
2026-02-01 03:00:00,2026-02-01,30000.0,3103.4482758620693,923.6434973492343,847.2474389613977,-76.39605838783655
2026-02-01 03:00:00,2026-02-01,0.0,4137.931034482759,133.90024991168968,0.0,-133.90024991168968
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,4137.931034482759,142.50886784904958,6.168297917084601,-136.34056993196498
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,4137.931034482759,151.19079218186252,25.053483916257107,-126.13730826560541
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,4137.931034482759,159.9182950482507,44.01031439330022,-115.90798065495049
2026-02-01 03:00:00,2026-02-01,4137.931034482759,4137.931034482759,168.68116894722496,63.101192544402096,-105.57997640282287
2026-02-01 03:00:00,2026-02-01,5172.413793103449,4137.931034482759,177.4932777363724,82.42910743262759,-95.0641703037448
2026-02-01 03:00:00,2026-02-01,6206.896551724139,4137.931034482759,186.4018684395557,102.14518016774545,-84.25668827181025
2026-02-01 03:00:00,2026-02-01,7241.379310344828,4137.931034482759,195.4945860168443,122.4505401688344,-73.0440458480099
2026-02-01 03:00:00,2026-02-01,8275.862068965518,4137.931034482759,204.90412756605446,143.59115244220652,-61.312975123847934
2026-02-01 03:00:00,2026-02-01,9310.344827586208,4137.931034482759,214.81377139417395,165.84776042245954,-48.96601097171441
2026-02-01 03:00:00,2026-02-01,10344.827586206899,4137.931034482759,225.4500451241824,189.50695095273306,-35.94309417144933
2026-02-01 03:00:00,2026-02-01,11379.310344827587,4137.931034482759,237.08290602814452,214.83494808454503,-22.247957943599488
2026-02-01 03:00:00,2026-02-01,12413.793103448277,4137.931034482759,250.01246547702337,242.0363755306368,-7.9760899463865655
2026-02-01 03:00:00,2026-02-01,13448.275862068967,4137.931034482759,264.5562285138593,271.2170005282182,6.6607720143588836
2026-02-01 03:00:00,2026-02-01,14482.758620689656,4137.931034482759,281.0298131176944,302.3492571856637,21.3194440679693
2026-02-01 03:00:00,2026-02-01,15517.241379310346,4137.931034482759,299.7312959681751,335.2556098001282,35.524313831953066
2026-02-01 03:00:00,2026-02-01,16551.724137931036,4137.931034482759,320.9279494627661,369.6109327142859,48.68298325151983
2026-02-01 03:00:00,2026-02-01,17586.206896551725,4137.931034482759,344.8471178494546,404.9649805972339,60.11786274777927
2026-02-01 03:00:00,2026-02-01,18620.689655172417,4137.931034482759,371.67772078613154,440.78830960656916,69.11058882043761
2026-02-01 03:00:00,2026-02-01,19655.172413793105,4137.931034482759,401.57227012879486,476.5271556173758,74.95488548858094
2026-02-01 03:00:00,2026-02-01,20689.655172413797,4137.931034482759,434.64781529903814,511.6608933681776,77.01307806913945
2026-02-01 03:00:00,2026-02-01,21724.137931034486,4137.931034482759,470.99789831784767,545.7690306495496,74.77113233170189
2026-02-01 03:00:00,2026-02-01,22758.620689655174,4137.931034482759,510.6905144383625,578.5770189789196,67.88650454055704
2026-02-01 03:00:00,2026-02-01,23793.103448275866,4137.931034482759,553.7890498870069,610.0118074756139,56.22275758860701
2026-02-01 03:00:00,2026-02-01,24827.586206896554,4137.931034482759,600.3677720803117,640.2335493555346,39.865777275222854
2026-02-01 03:00:00,2026-02-01,25862.068965517243,4137.931034482759,650.5555439615371,669.6745365080966,19.118992546559525
2026-02-01 03:00:00,2026-02-01,26896.551724137935,4137.931034482759,704.6085375754219,699.0871705305611,-5.521367044860767
2026-02-01 03:00:00,2026-02-01,27931.034482758623,4137.931034482759,762.9913079767302,729.5846017416226,-33.40670623510766
2026-02-01 03:00:00,2026-02-01,28965.51724137931,4137.931034482759,826.4829596817796,762.6966564695508,-63.786303212228745
2026-02-01 03:00:00,2026-02-01,30000.0,4137.931034482759,896.2746594905194,800.4130454130934,-95.861614077426
2026-02-01 03:00:00,2026-02-01,0.0,5172.413793103449,125.87223806438968,0.0,-125.87223806438968
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,5172.413793103449,134.13058681307655,1.6794692452085656,-132.45111756786798
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,5172.413793103449,142.47487001148374,19.60010652167618,-122.87476348980756
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,5172.413793103449,150.87558052849823,37.50687648412644,-113.3687040443718
2026-02-01 03:00:00,2026-02-01,4137.931034482759,5172.413793103449,159.31724246830663,55.456286438892775,-103.86095602941386
2026-02-01 03:00:00,2026-02-01,5172.413793103449,5172.413793103449,167.80783594929179,73.5497245352233,-94.25811141406848
2026-02-01 03:00:00,2026-02-01,6206.896551724139,5172.413793103449,176.3829738009152,91.93744846657995,-84.44552533433526
2026-02-01 03:00:00,2026-02-01,7241.379310344828,5172.413793103449,185.11722343847683,110.8261591948078,-74.29106424366903
2026-02-01 03:00:00,2026-02-01,8275.862068965518,5172.413793103449,194.12914266059425,130.47494897295115,-63.6541936876431
2026-02-01 03:00:00,2026-02-01,9310.344827586208,5172.413793103449,203.5841488433579,151.18206387345228,-52.402084969905616
2026-02-01 03:00:00,2026-02-01,10344.827586206899,5172.413793103449,213.69521857085797,173.26162450519524,-40.43359406566273
2026-02-01 03:00:00,2026-02-01,11379.310344827587,5172.413793103449,224.71891405306516,197.00875370069238,-27.71016035237278
2026-02-01 03:00:00,2026-02-01,12413.793103448277,5172.413793103449,236.94444594492853,222.65441814707765,-14.290027797850883
2026-02-01 03:00:00,2026-02-01,13448.275862068967,5172.413793103449,250.68728574320207,250.32776665548522,-0.3595190877168477
2026-02-01 03:00:00,2026-02-01,14482.758620689656,5172.413793103449,266.2667689952828,280.01301963010627,13.746250634823468
2026-02-01 03:00:00,2026-02-01,15517.241379310346,5172.413793103449,283.9951407160382,311.5348644805724,27.539723764534244
2026-02-01 03:00:00,2026-02-01,16551.724137931036,5172.413793103449,304.16390479850486,344.56126466733474,40.39735986882988
2026-02-01 03:00:00,2026-02-01,17586.206896551725,5172.413793103449,327.03150985482455,378.62651431531265,51.5950044604881
2026-02-01 03:00:00,2026-02-01,18620.689655172417,5172.413793103449,352.82304993986577,413.1809225330247,60.35787259315896
2026-02-01 03:00:00,2026-02-01,19655.172413793105,5172.413793103449,381.729572035632,447.6493181473304,65.91974611169843
2026-02-01 03:00:00,2026-02-01,20689.655172413797,5172.413793103449,413.9047113331706,481.4908232747073,67.58611194153667
2026-02-01 03:00:00,2026-02-01,21724.137931034486,5172.413793103449,449.47077751168234,514.2667039115443,64.79592639986191
2026-02-01 03:00:00,2026-02-01,22758.620689655174,5172.413793103449,488.51655727950373,545.6923820804241,57.17582480092034
2026-02-01 03:00:00,2026-02-01,23793.103448275866,5172.413793103449,531.108746050769,575.6884293162154,44.57968326544642
2026-02-01 03:00:00,2026-02-01,24827.586206896554,5172.413793103449,577.3093946631753,604.4164672919786,27.10707262880328
2026-02-01 03:00:00,2026-02-01,25862.068965517243,5172.413793103449,627.2152363342863,632.3124844206217,5.097248086335412
2026-02-01 03:00:00,2026-02-01,26896.551724137935,5172.413793103449,681.0220144641582,660.1220649889757,-20.899949475182552
2026-02-01 03:00:00,2026-02-01,27931.034482758623,5172.413793103449,739.1203282953929,688.9496003440481,-50.170727951344816
2026-02-01 03:00:00,2026-02-01,28965.51724137931,5172.413793103449,802.2045715156104,720.3103984675236,-81.89417304808683
2026-02-01 03:00:00,2026-02-01,30000.0,5172.413793103449,871.3884127616953,756.1857672627082,-115.20264549898718
2026-02-01 03:00:00,2026-02-01,0.0,6206.896551724139,118.05358517783101,0.0,-118.05358517783101
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,6206.896551724139,125.94442783378535,0.0,-125.94442783378535
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,6206.896551724139,133.931693335858,14.744377200497823,-119.18731613536018
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,6206.896551724139,141.9844344378412,31.663430504339402,-110.3210039335018
2026-02-01 03:00:00,2026-02-01,4137.931034482759,6206.896551724139,150.0854996309407,48.53602742917485,-101.54947220176584
2026-02-01 03:00:00,2026-02-01,5172.413793103449,6206.896551724139,158.2368803446688,65.45899612839715,-92.77788421627166
2026-02-01 03:00:00,2026-02-01,6206.896551724139,6206.896551724139,166.465312406106,82.5811434097393,-83.8841689963667
2026-02-01 03:00:00,2026-02-01,7241.379310344828,6206.896551724139,174.8344729886033,100.11334146942696,-74.72113151917634
2026-02-01 03:00:00,2026-02-01,8275.862068965518,6206.896551724139,183.4486474142511,118.3242315634544,-65.1244158507967
2026-02-01 03:00:00,2026-02-01,9310.344827586208,6206.896551724139,192.4582672937431,137.52960597090052,-54.92866132284257
2026-02-01 03:00:00,2026-02-01,10344.827586206899,6206.896551724139,202.06133347862405,158.0679113822541,-43.993422096369954
2026-02-01 03:00:00,2026-02-01,11379.310344827587,6206.896551724139,212.49958683094457,180.26124845019615,-32.23833838074842
2026-02-01 03:00:00,2026-02-01,12413.793103448277,6206.896551724139,224.05493824455507,204.37125581048335,-19.683682434071727
2026-02-01 03:00:00,2026-02-01,13448.275862068967,6206.896551724139,237.03577362305452,230.54703323218882,-6.488740390865701
2026-02-01 03:00:00,2026-02-01,14482.758620689656,6206.896551724139,251.76762258463478,258.78919132132893,7.0215687366941495
2026-02-01 03:00:00,2026-02-01,15517.241379310346,6206.896551724139,268.5767711188454,288.92693032655785,20.350159207712466
2026-02-01 03:00:00,2026-02-01,16551.724137931036,6206.896551724139,287.7782285878733,320.6232957559214,32.845067168048104
2026-02-01 03:00:00,2026-02-01,17586.206896551725,6206.896551724139,309.6640987954479,353.40276584083904,43.73866704539114
2026-02-01 03:00:00,2026-02-01,18620.689655172417,6206.896551724139,334.49986045541203,386.7029848030552,52.203124347643154
2026-02-01 03:00:00,2026-02-01,19655.172413793105,6206.896551724139,362.51608781747893,419.93167915814536,57.415591340666424
2026-02-01 03:00:00,2026-02-01,20689.655172413797,6206.896551724139,393.9049365099857,452.5324920966136,58.62755558662792
2026-02-01 03:00:00,2026-02-01,21724.137931034486,6206.896551724139,428.81881893254354,484.05192338177676,55.233104449233224
2026-02-01 03:00:00,2026-02-01,22758.620689655174,6206.896551724139,467.3624454152192,514.1920454471685,46.829600031949326
2026-02-01 03:00:00,2026-02-01,23793.103448275866,6206.896551724139,509.60632304896103,542.868823745975,33.262500697013934
2026-02-01 03:00:00,2026-02-01,24827.586206896554,6206.896551724139,555.5958060100976,570.2420762125339,14.646270202436313
2026-02-01 03:00:00,2026-02-01,25862.068965517243,6206.896551724139,605.3941896342177,596.7512194896691,-8.642970144548599
2026-02-01 03:00:00,2026-02-01,26896.551724137935,6206.896551724139,659.1471602870375,623.1458870246078,-36.00127326242978
2026-02-01 03:00:00,2026-02-01,27931.034482758623,6206.896551724139,717.1725051125318,650.5224459091264,-66.65005920340536
2026-02-01 03:00:00,2026-02-01,28965.51724137931,6206.896551724139,780.0918211810466,680.3922195689388,-99.69960161210781
2026-02-01 03:00:00,2026-02-01,30000.0,6206.896551724139,848.942003623363,714.7267576507475,-134.21524597261555
2026-02-01 03:00:00,2026-02-01,0.0,7241.379310344828,110.4833624897054,0.0,-110.4833624897054
2026-02-01 03:00:00,2026-02-01,1034.4827586206898,7241.379310344828,117.99412468972402,0.0,-117.99412468972402
2026-02-01 03:00:00,2026-02-01,2068.9655172413795,7241.379310344828,125.61003932523825,10.690746289264581,-114.91929303597367
2026-02-01 03:00:00,2026-02-01,3103.4482758620693,7241.379310344828,133.3004423748115,26.7220284903441,-106.5784138844674
2026-02-01 03:00:00,2026-02-01,4137.931034482759,7241.379310344828,141.04659411492165,42.62207680833957,-98.42451730658208
2026-02-01 03:00:00,2026-02-01,5172.413793103449,7241.379310344828,148.84696456278988,58.48228160873906,-90.36468295405082
2026-02-01 03:00:00,2026-02-01,6206.896551724139,7241.379310344828,156.72276898067196,74.44898206638034,-82.27378691429162
2026-02-01 03:00:00,2026-02-01,7241.379310344828,7241.379310344828,164.72665013689698,90.7317741209508,-73.99487601594618
2026-02-01 03:00:00,2026-02-01,8275.862068965518,7241.379310344828,172.95123452369774,107.6055181793016,-65.34571634439614
2026-02-01 03:00:00,2026-02-01,9310.344827586208,7241.379310344828,181.5326060899411,125.39810533186746,-56.134500758073656
2026-02-01 03:00:00,2026-02-01,10344.827586206899,7241.379310344828,190.6545766534548,144.46752225838577,-46.187054395069026
2026-02-01 03:00:00,2026-02-01,11379.310344827587,7241.379310344828,200.54583521924746,165.16024153232843,-35.38559368691904
2026-02-01 03:00:00,2026-02-01,12413.793103448277,7241.379310344828,211.47627693639967,187.76124125576794,-23.71503568063173
2026-02-01 03:00:00,2026-02-01,13448.275862068967,7241.379310344828,223.7513569866886,212.44321879875065,-11.308138187937942
2026-02-01 03:00:00,2026-02-01,14482.758620689656,7241.379310344828,237.6978958891209,239.22003668784686,1.5221407987259568
2026-02-01 03:00:00,2026-02-01,15517.241379310346,7241.379310344828,253.6549472094973,267.92823180898193,14.27328459948464
2026-02-01 03:00:00,2026-02-01,16551.724137931036,7241.379310344828,271.9610297648829,298.23231651067977,26.271286745796885
2026-02-01 03:00:00,2026-02-01,17586.206896551725,7241.379310344828,292.9398458795852,329.65328064850024,36.71343476891502
2026-02-01 03:00:00,2026-02-01,18620.689655172417,7241.379310344828,316.89511289377083,361.62370663255587,44.72859373878504
2026-02-01 03:00:00,2026-02-01,19655.172413793105,7241.379310344828,344.0992339257046,393.54666243120414,49.447428505499545
2026-02-01 03:00:00,2026-02-01,20689.655172413797,7241.379310344828,374.7832163320739,424.8600860677292,50.07686973565529
